"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"368",6107,474562,"EDCS-34100066","HD042306",151,200,"Arri Rufi veter(ani) leg(ionis) I Adiutricis","Arri(us) Rufi(nus) veter(anus) leg(ionis) I adiutricis","Arrius Rufinus veteranus legionis I adiutricis","epitaph","epitaph","urn","Dalmatia","Dalmatia","Suhaca / Delminium",NA,"Livno","milites, tria nomina, viri",43.8406854,16.9737159,1
"369",6115,474570,"EDCS-07400604","HD012611",201,250,"Apol(l)<i=E>ni / Aurelius I/ullianus(!) c/enturio libe(n)s pos{s}(uit)","Apol(l)eni(!) / Aurelius I/ullianus(!) c/enturio / libe(n)s poss(uit)(!)","Apolleni Aurelius Iullianus centurio libens possuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Suica / Delminium","Delminium","Tomislavgrad","milites, tria nomina, viri",43.7183,17.2302,1
"370",6129,474585,"EDCS-30200179","HD061907",171,250,"[Pro sal(ute) d(omini)] n(ostri) Sep[t(imi) Severi] / [Aug(usti) et] Genio l[oci] / [3] Val(erius) Menophil[us] / [3] |(centurio) coh(ortis) I mil(iariae) cum suis [","[Pro? salute? Imp(eratoris)? domini?] / n(ostri) Sep[t(imi)? Severi? Aug(usti)? ---] / et Genio l[oci sacrum?] / [---] Val(erius) Menophil[us] / |(centurio) coh(ortis) I mil(liariae) cum suis / [------?","Pro salute Imperatoris domini nostri Septimi Severi Augusti et Genio loci sacrum Valerius Menophilus centurio cohortis I milliariae cum suis","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","Augusti/Augustae, milites, tria nomina, viri",43.8955,16.2114,1
"371",6133,474589,"EDCS-30301342","HD061686",1,100,"Flav<u=O>s Bo/uti f(ilius) mil(es) / coh(ortis) I Luce(nsium) / ann(orum) XXXI / stip(endiorum) X dom(o) / Luco Aug(usti) h(eres) f(aciendum) c(uravit) / h(ic) s(itus) e(st)","Flavos(!) Bo/uti f(ilius) mil(es) / coh(ortis) I Luce(nsium) / ann(orum) XXXI / stip(endiorum) X dom(o) / Luco Aug(usti) h(eres) f(aciendum) c(uravit) / h(ic) s(itus) e(st)","Flavos Bouti filius miles cohortis I Lucensium annorum XXXI stipendiorum X domo Luco Augusti heres faciendum curavit hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","milites, nomen singulare, viri",43.8955,16.2114,1
"372",6134,474590,"EDCS-30301343","HD054212",312,312,"D(is) M(anibus) / Val(erio) Va<l=I>enti [3] / [p]rotectori defu[ncto] / bello civile in / [It]alia ann(orum) L[","D(is) M(anibus) / Val(erio) Va&lt;l=I&gt;enti / [p]rotectori defu/[ncto] bello civile in / [It]alia ann(orum) L(?) / [------? ","Dis Manibus Valerio Va lt l gt enti protectori defuncto bello civile in Italia annorum L","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","milites, tria nomina, viri",43.8955,16.2114,1
"373",6151,474607,"EDCS-10101830","HD025915",71,130,"Manibus / C(ai) Valeri C(ai) f(ilii) / Sca(ptia) Secundi / Altino praef(ecti) kas(trorum) leg(ionis) XI C(laudiae) P(iae) F(idelis)","Manibus / C(ai) Valeri C(ai) f(ili) / Sca(ptia) Secundi / Altino praef(ecti) kas(trorum) leg(ionis) XI Cl(audiae) p(iae) f(idelis)","Manibus Cai Valeri Cai fili Scaptia Secundi Altino praefecti kastrorum legionis XI Claudiae piae fidelis","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Tepljuh / Promona","Ninia","Knin","milites, ordo equester, tria nomina, viri",44.0408,16.1994,1
"374",6153,474609,"EDCS-10101832","HD035388",151,250,"I(ovi) O(ptimo) M(aximo) / [3] Billian[ius] / [3] f(ilius) Verus b(ene)f(iciarius) / co(n)s(ularis) / [","I(ovi) O(ptimo) M(aximo) / [-] Billian[ius] / [-] f(ilius) Verus(?) b(ene)f(iciarius) / co(n)s(ularis) / [------]","Iovi Optimo Maximo Billianius filius Verus beneficiarius consularis","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Tepljuh / Promona","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"375",6154,474610,"EDCS-10101833","HD035389",1,200,"] / |(centuria) Betui / [","------] / |(centuria) Betui / [------","centuria Betui","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Burnum","Kistanje","milites, viri",44.0317,15.9936,1
"376",6156,474612,"EDCS-31400255","HD053180",161,180,"D(eo) I(nvicto) M(ithrae) a[c Ge]/niis sac[r(orum)] / Augusto[r(um)] / Rus() Pin(nes) mi/les / co(hortis) prim(ae) / Bel(garum) immunis / libens merito / posuit","D(eo) I(nvicto) M(ithrae) a[c Ge]/niis sac[r(orum)] / Augusto[r(um)] / Rus(---) Pin(nes) mi/les / co(hortis) prim(ae) / Bel(garum) immunis / libens merito / posuit","Deo Invicto Mithrae ac Geniis sacrorum Augustorum Rus Pinnes miles cohortis primae Belgarum immunis libens merito posuit","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Tihaljina","Aufustianis","Grude","milites, tria nomina, viri",43.3203,17.3588,1
"377",6159,474615,"EDCS-30200377","HD034287",31,70,"Q(uintus) Murrius / Q(uinti) f(ilius) Ser(gia) Augusta / mil(es) leg(ionis) [3 an]n(orum) XXXV / stip(endiorum) VI[3 h(ic) s(itus)] e(st)","Q(uintus) Murrius / Q(uinti) f(ilius) Ser(gia) Augusta / mil(es) le[g(ionis) VII an]n(orum) XXXV / stip(endiorum) VI[--- h(ic) s(itus)] e(st)","Quintus Murrius Quinti filius Sergia Augusta miles legionis VII annorum XXXV stipendiorum VI hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Tilurium","Trilj","milites, praenomen et nomen, viri",43.6139,16.689,1
"378",6183,474639,"EDCS-10000798","HD034269",151,230,"D(is) M(anibus) / Aeliae Sev[erae(?)] / vita func[tae ann(orum)] / XXXIII P(ublius) [3]/nus pater f[iliae] / carissima[e et 3] / Cl(audius) Capito[linus(?)] / maritus c[oniu]/gi pientiss[imae] / poss(uerunt!) / sub ascia d[edicaverunt]","D(is) M(anibus) / Aeliae Sev[erae?] / vita func[t(ae) an(norum)] / XXXIII P(ublius) [---]/nus pater f[iliae] / carissima[e et -?] / Cl(audius) Capitol[inus](?) / maritus c[oniu]/gi pientiss[imae] / poss(uerunt)(!) / sub ascia d[edic(averunt)]","Dis Manibus Aeliae Severae vita functae annorum XXXIII Publius nus pater filiae carissimae et Claudius Capitolinus maritus coniugi pientissimae possuerunt sub ascia dedicaverunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","milites, mulieres, tria nomina, viri",43.7183,17.2302,1
"379",6191,474647,"EDCS-31400647","HD057755",201,300,"Ultima clausuerunt Par/carum stamina filo / Principii miserandi diem / quem gloria nisi / avus adque pater puerum / dedere <p=R>aeclara / militia patruoque suo iun/xere fovendum / cum primum pulchra lanu/gine sumeret annos / spectantes magnum patri/ae columenque futurum / heu miseri gloriari sibi / laetamque senectam / crudele(m) luctum domui / Ravenna remisit / hoc miseros titulo pro/prium signasse dolorem","Ultima clauserunt Par/carum stamina filo / Principii miserandi diem / quem gloria nisi / avus adque pater puerum / dedere &lt;p=R&gt;raeclara / militia patruoque suo iun/xere fovendum / cum primum pulchra lanu/gine sumeret annos / spectantes magnum patri/ae columenque futurum / heu miseri gloriari sibi / laetamque senectam / crudele(m) luctum domui / Ravenna remisit / hoc miseros titulo pro/prium signasse dolorem ","Ultima clauserunt Parcarum stamina filo Principii miserandi diem quem gloria nisi avus ad que pater puerum dedere lt p gt raeclara militia patruo que suo iunxere fovendum cum primum pulchra lanugine sumeret annos spectantes magnum patriae columen que futurum heu miseri gloriari sibi laetam que senectam crudelem luctum domui Ravenna remisit hoc miseros titulo proprium signasse dolorem","epitaph","epitaph","stele","Dalmatia","Dalmatia","Travnik","Bersellum","Travnik","milites, nomen singulare, viri",44.241,17.5765,1
"380",6201,474657,"EDCS-10000746","HD034182",1,100,"c]enturio le[g(ionis) VII","------ c]enturio le[g(ionis) VII ---]","centurio legionis VII","epitaph","epitaph","stele","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","milites, viri",43.6139,16.689,1
"381",6202,474658,"EDCS-10000747","HD034183",211,211,"I(ovi) O(ptimo) M(aximo) / [I]unon(i) [R]egin[ae] / [Fo]rtun(ae) [R]edu[c]i [et] / [Gen(io)] Luci An(itiae) / Septimius / [I]u[s]tianus b(ene)f(iciarius) co(n)s(ularis) / [c]um sui[s p]osui[t] / [G]entiano e[t] Ba[s]so [c]o(n)s(ulibus) / M I IIII C","I(ovi) O(ptimo) M(aximo) / [I]unon(i) [R]egin[ae] / [Fo]rtun(ae) [R]edu[c]i e[t] / [Ge]n(io) Luci Ang(itiae) / Septimius / [I]u[s]tianus b(ene)f(iciarius) co(n)[s(ularis)] / [c]um sui[s p]osui[t] / [G]en[t]iano e[t] Ba[s]so [c]o(n)s(ulibus) / M I IIII C","Iovi Optimo Maximo Iunoni Reginae Fortunae Reduci et Genio Luci Angitiae Septimius Iustianus beneficiarius consularis cum suis posuit Gentiano et Basso consulibus M I IIII C","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj, bei","milites, tria nomina, viri",43.6139,16.689,1
"382",6206,474662,"EDCS-10100883","HD034286",71,100,"Silvano Aug(usto) / sac(rum) Iul(ius) Cass/ianus mil(es) coh(ortis) / [","Silvano Aug(usto) / sac(rum) Iul(ius) Cass/ianus mil(es) coh(ortis) / [------","Silvano Augusto sacrum Iulius Cassianus miles cohortis","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","milites, tria nomina, viri",43.6139,16.689,1
"383",6207,474663,"EDCS-10100884","HD034288",101,130,"] / mil(es) c[oh(ortis) I Belga]/rum d[efunctus] / ann(orum) L[3] / h(ic) s(itus) e(st) / P[","------] / mil(es) c[oh(ortis) I Belga]/rum d[efunctus] / ann(orum) L[---] / h(ic) s(itus) e(st) / P[------","miles cohortis I Belgarum defunctus annorum L hic situs est P","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","milites, viri",43.6139,16.689,1
"384",6212,474668,"EDCS-10100889","HD033012",101,200,"Minervae Aug(ustae) s(acrum) / L(ucius) Sulpici/us Procu/lus acta/rius coh(ortis) / VIII vol(untariorum) ex / adiutore / cornicu/lariorum / co(n)s(ularis) l(ibens) p(osuit)","Minervae Aug(ustae) s(acrum) / L(ucius) Sulpici/us Procu/lus act(u)a/rius coh(ortis) / VIII vol(untariorum) ex / adiutore / cornicu/lariorum / con(n)s(ularis) l(ibens) p(osuit)","Minervae Augustae sacrum Lucius Sulpicius Proculus actuarius cohortis VIII voluntariorum ex adiutore corniculariorum connsularis libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","milites, tria nomina, viri",43.6139,16.689,1
"385",6215,474671,"EDCS-10100892","HD034294",1,41,"C(aius) Iulius C(ai) f(ilius) / Fab(ia) Ninica / mil(es) leg(ionis) VII / an(norum) XXXIX stip(endiorum) / XVII h(ic) s(itus) e(st) / hospes resis[te et] tumulum / contempla meum lege et / moratus iam scies quae / debeas vixi qua potui ca/rus sumo deorum hic su/m sepultus hic ossua re/quiescunt mea vale et / benefacito vitae dum fa/tum venit // Faustus l(ibertus) patrono","C(aius) Iulius C(ai) f(ilius) / Fab(ia) Ninica / mil(es) leg(ionis) VII / an(norum) XXXIX stip(endiorum) / XVII h(ic) s(itus) e(st) / hospes resis[te et] tumulum / contempla meum lege et / moraris iam scies quae / debeas vixi qua potui ca/rus sum Opiorum hic su/m sepultus hic ossua(!) re/quiescum(!) mea vale et / bene facito vitae dum fa/tum venit / Faustus l(ibertus) patrono","Caius Iulius Cai filius Fabia Ninica miles legionis VII annorum XXXIX stipendiorum XVII hic situs est hospes resiste et tumulum contempla meum lege et moraris iam scies quae debeas vixi qua potui carus sum Opiorum hic sum sepultus hic ossua requiescum mea vale et bene facito vitae dum fatum venit Faustus libertus patrono","epitaph","epitaph","stele","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","liberti/libertae, milites, nomen singulare, tria nomina, viri",43.6139,16.689,1
"386",6217,474673,"EDCS-10100894","HD034296",31,70,"]S C Pala/[tina(?) 3 leg(ionis)] VII / [","------]SC Pala/[tina? mil(es)? leg(ionis)] VII / [------","SC Palatina miles legionis VII","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","milites, viri",43.6139,16.689,1
"387",6218,474674,"EDCS-10100895","HD033015",1,150,"Mebdius / Corvin[us] / mil(es) co[h(ortis)] X / pr[aet(oriae) Bracar]aug/us[ta] ann[orum] / XXV[II stip(endiorum)] / VII[I] h(ic) s(itus) e(st) / T(itus) [3] / F[eli]x he[r]es","Mebdius / Corvin[us] / mil(es) co[h(ortis)] X / pr[aet(oriae) Bracar]aug/us[ta] ann[orum] / XXV[--- stip(endiorum)] / VII[I?] h(ic) s(itus) e(st) / T[---] / F[eli]x he[r]es","Mebdius Corvinus miles cohortis X praetoriae Bracaraugusta annorum XXV stipendiorum VIII hic situs est T Felix heres","epitaph","epitaph","stele","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","milites, tria nomina, viri",43.6139,16.689,1
"388",6221,474677,"EDCS-03300743","HD040156",1,41,"L(ucius) Attius <L=I>(uci) <f=E>(ilius) Sergi(a) / Augusta / an(norum) XXX st(ipendiorum) VIII / mil(es) leg(ionis) VII / h(ic) s(itus) es(t)","L(ucius) Attius L(uci) f(ilius) Sergi(a) / Augusta / an(norum) XXX st(ipendiorum) VIII / mil(es) leg(ionis) VII / h(ic) s(itus) es(t)","Lucius Attius Luci filius Sergia Augusta annorum XXX stipendiorum VIII miles legionis VII hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","milites, praenomen et nomen, viri",43.6139,16.689,1
"389",6222,474678,"EDCS-03300744","HD040157",1,42,"L(ucius) Mummius L(uci) / f(ilius) Fab(ia) Ancyra / miles leg(ionis) VII / ann(orum) XXXVI / stipend(iorum) XVI / h(ic) s(itus) e(st) // Arma bis octonis felicia qui tulit annis / hic situs est fato Mummius ipse suo / si sapiunt obiti data munera percipis am(pla) / et recipis nostrae pignus amicitiae / hoc tibi cum titulo posuit / Cornelius Chrestus / et dixit lachrymans sit tibi ter(r)a levis // M(arcus) Cornelius M(arci) l(ibertus) / Chrestus posuit","L(ucius) Mummius L(uci) / f(ilius) Fab(ia) Ancyra / miles leg(ionis) VII / ann(orum) XXXVI / stipend(iorum) XVI / h(ic) s(itus) e(st) // Arma bis octonis felicia qui tulit annis / hic situs est fato Mummius ipse suo / si sapiunt obiti data munera percipis am(pla) / et recipis nostrae pignus amicitiae / hoc tibi cum titulo posuit Cornelius Chrestus / et dixit lachrymans(!) sit tibi ter(r)a levis // M(arcus) Cornelius M(arci) l(ibertus) / Chrestus pos(u)it","Lucius Mummius Luci filius Fabia Ancyra miles legionis VII annorum XXXVI stipendiorum XVI hic situs est Arma bis octonis felicia qui tulit annis hic situs est fato Mummius ipse suo si sapiunt obiti data munera percipis ampla et recipis nostrae pignus amicitiae hoc tibi cum titulo posuit Cornelius Chrestus et dixit lachrymans sit tibi terra levis Marcus Cornelius Marci libertus Chrestus posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","liberti/libertae, milites, nomen singulare, praenomen et nomen, tria nomina, viri",43.6139,16.689,1
"390",6225,474682,"EDCS-46600039","HD056486",171,230,"Salaciae / Aug(ustae) sacr(um) / Salvius / C(ai) l(ibertus) Panus","Salaciae / Aug(ustae) sacr(um) / Salvius / C(ai) l(ibertus) Panus","Salaciae Augustae sacrum Salvius Cai libertus Panus","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Trogir / Tragurium","Tragurium","Trogir","liberti/libertae, tria nomina, viri",43.5594,16.524,1
"391",6228,474685,"EDCS-28300003","HD055195",151,230,"D(is) M(anibus) / L(ucio) Titulenio / L(uci) f(ilio) Respecto / vet(erano) b(ene)f(iciario) leg(ionis) X / Gem(inae) / Titia Myrsine / m[ari]to [k]ar(issimo)","D(is) M(anibus) / L(ucio) Titulenio / L(uci) f(ilio) Respecto / vet(erano) b(ene)f(iciario) leg(ionis) X / gem(inae) / Titia Myrsine / m[ari]to [k]ar(issimo)","Dis Manibus Lucio Titulenio Luci filio Respecto veterano beneficiario legionis X geminae Titia Myrsine marito karissimo","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Trogir / Tragurium","Siculi","Kaštela","milites, mulieres, tria nomina, viri",43.5306,16.3004,1
"392",6229,474686,"EDCS-28300004","HD058437",101,150,"Dis Manibus / sacrum / C(aius) V(ibius) C(ai) f(ilius) Pom<p=I>t(ina) / Pude(n)s dom(o) Arret(io) / |(centurio) leg(ionis) VII C(laudiae) P(iae) F(idelis) viv<u=O>s fec(it) / sibi et Iuliae C(ai) f(iliae) Pollae / uxori","Dis Manibus / [s]acrum / C(aius) Vibius C(ai) f(ilius) Pompt(ina) / Pude(n)s dom(o) Arret(io) / |(centurio) leg(ionis) VII C(laudiae) p(iae) f(idelis) vivos(!) fec(it) / sibi et Iuliae C(ai) f(iliae) Pollae / uxori","Dis Manibus sacrum Caius Vibius Cai filius Pomptina Pudens domo Arretio centurio legionis VII Claudiae piae fidelis vivos fecit sibi et Iuliae Cai filiae Pollae uxori","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Trogir / Tragurium","Tragurium","Trogir, bei","milites, mulieres, tria nomina, viri",43.5594,16.524,1
"393",6258,474715,"EDCS-30000205","HD058594",9,56,"Rutilia [3] / v(iva) f(ecit) sibi et Ar[3] / Tusco patri mil(iti) / leg(ionis) VII et A[3] / Primioni f[ilio] / et Rutiliae Fes[tae(?)] / defunctae","Rutilia [---] / v(iva) f(ecit) sibi et Ar[---] / Tusco patr[i ---] / leg(ionis) VII et A[---] / Primioni f[ilio] / et Rutiliae Fes[tae?] / defunctae [---]","Rutilia viva fecit sibi et Ar Tusco patri legionis VII et A Primioni filio et Rutiliae Festae defunctae","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Trogir / Tragurium","Tragurium","Trogir, bei","milites, mulieres, tria nomina, viri",43.5594,16.524,1
"394",6276,474733,"EDCS-31300307","HD003786",171,300,"D(is) M(anibus) / Aur[eli]o Maximo a mi/liti(i)s negotiat[o]ri / cele[be]rrimo qu[i vi]x(it) / ann(os) [pl]us minus [3] / Papir[iu]s Maximinu[s] / [et 3]a Maxim[a","D(is) M(anibus) // Aur[eli]o Maximo a mi/liti(i)s negotiat[o]ri / cele[be]rrimo qu[i vi]x(it) / ann(os) [p]lus minus [---] / Papir[iu]s Maximinu[s ---] / [---]a Maxim[---] / [------","Dis Manibus Aurelio Maximo a militiis negotiatori celeberrimo qui vixit annos plus minus Papirius Maximinus a Maxim","epitaph","epitaph","sarcophagus","Dalmatia","Dalmatia","Trogir / Tragurium","Siculi","Kaštela","milites, mulieres, ordo equester, tria nomina, viri",43.5306,16.3004,1
"395",6292,474751,"EDCS-28400283","HD057305",1,150,"C(aio) Livio C(ai) f(ilio) Serg(ia) / Clementi mil(iti) coh(ortis) VIII / pr(aetoriae) |(centuria) C(ai) Marci Gemellini / Livius Obseque(n)s lib(ertus) / v(ivus) f(ecit)","C(aio) Livio C(ai) f(ilio) Serg(ia) / Clementi mil(iti) coh(ortis) VIII / pr(aetoriae) |(centuria) C(ai) Marci Gemellini / Livius Obseque(n)s lib(ertus) / v(ivus) f(ecit)","Caio Livio Cai filio Sergia Clementi militi cohortis VIII praetoriae centuria Cai Marci Gemellini Livius Obsequens libertus vivus fecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Trsat / Tersatto / Tarsatica","Tarsatica","Rijeka","liberti/libertae, milites, tria nomina, viri",45.3278,14.4444,1
"396",6298,474757,"EDCS-32500126","HD031713",131,200,"D(is) M(anibus) / L(ucius) Oc(tavius) Sabinus / vet(eranus) co(ho)rt(is) oc(tavae) vol(untariorum) / et Aelia Titia / [vi]vi sibi fece/[r]u(nt) et {H}Aemi/[lio R]ufo f(ilio) et li/[berti]s suis","D(is) M(anibus) / L(ucius) Oc(tavius) Sabinus / vet(eranus) co(h)ort(is) oc(tavae) vol(untariorum) / [e]t Aelia Titia / [vi]vi sibi fece/[r]u(nt) et Haemi/[lio! R]ufo f(ilio) et li/[berti]s suis","Dis Manibus Lucius Octavius Sabinus veteranus cohortis octavae voluntariorum et Aelia Titia vivi sibi fecerunt et Haemilio Rufo filio et libertis suis","epitaph","epitaph","stele","Dalmatia","Dalmatia","Tucepi","Laurento","Tučepi","liberti/libertae, milites, mulieres, tria nomina, viri",43.2651336,17.0580946,1
"397",6311,474771,"EDCS-30800069","HD059905",180,300,"I(ovi) O(ptimo) M(aximo) Part(h)ino / C(aius) Iul(ius) Rufus / trib(unus) coh(ortis) I mil(iariae) / D<a=E>lm(atarum) pro sal(ute) / [[6]] / [[3]]]I l(ibens) p(osuit)","I(ovi) O(ptimo) M(aximo) Part(h)ino / C(aius) Iul(ius) Rufus / trib(unus) coh(ortis) I mil(liariae) / Delm(atarum) pro sal(ute) / [[[------]]] / [[[---]]]i l(ibens) p(osuit)","Iovi Optimo Maximo Parthino Caius Iulius Rufus tribunus cohortis I milliariae Delmatarum pro salute i libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Uzice","Capedunum","Užice","milites, ordo equester, tria nomina, viri",43.8561,19.6639,1
"398",6319,474779,"EDCS-30000209","HD058602",9,100,"L(ucius) Vegnonius / L(uci) f(ilius) vet(eranus) leg(ionis) V[II] / [d]om(o) Florent[ia] / [Tr]opaena F[a]/[br]icia se vi[va] / [si]bi et vir[o] / <f=E>(ecit) / hic s(itus) est","L(ucius) Vegnonius / [--](?) L(uci) f(ilius) vet(eranus) leg(ionis) V[II] / [d]om(o) Florent[ia] / [---]opaena F[a]/[br]icia se vi[va] / [si]bi et vir[o] / E(---) / hic s(itus) est","Lucius Vegnonius Luci filius veteranus legionis VII domo Florentia opaena Fabricia se viva sibi et viro E hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Veli Bijac / Bijaci / Bijaca / Siculi","Siculi","Kaštela","milites, mulieres, praenomen et nomen, viri",43.5306,16.3004,1
"399",6343,474804,"EDCS-26600656","HD039236",14,54,"Dianae Nemore(n)s(i) / sacrum / Ti(berius) Claudius Claud[i]/anus praef(ectus) coh(ortis) I / Bracaraugust(anorum) / ex voto su(s)cep(to) de suo","Dianae Nemore(n)s(i) / sacrum / Ti(berius) Claudius Claud[i]/anus praef(ectus) coh(ortis) I / Bracaraugust(anorum) / ex voto su(s)cep(to) de suo","Dianae Nemorensi sacrum Tiberius Claudius Claudianus praefectus cohortis I Bracaraugustanorum ex voto suscepto de suo","votive inscription","votive inscription","statue base","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","milites, ordo equester, tria nomina, viri",43.0801,17.625,1
"400",6350,474811,"EDCS-26600658","HD050261",209,209,"I(ovi) O(ptimo) M(aximo) / pro salute Impp(eratorum) Seve[r(i)] / et Antonini Augg(ustorum) / [[et Getae n[ob(ilissimi)] C[aes(aris)] et]] Iul(iae) Augustae matr(is) / Augg(ustorum) et castrorum / G(aius!) Statius Tacitianus / b(ene)f(iciarius) co(n)s(ularis) leg(ionis) XIIII G(eminae) / v(otum) s(olvit) l(ibens) m(erito) / Pompeiano et Avito / co(n)s(ulibus)","I(ovi) O(ptimo) M(aximo) // pro salute Impp(eratorum) Seve[r(i)] / et Antonini Augg(ustorum) / [[et Getae n[ob(ilissimi)] C[aes(aris)] et]] / Iul(iae) Augustae matr(is) / Augg(ustorum) et castrorum / G(aius) Statius Tacitianus / b(ene)f(iciarius) co(n)s(ularis) leg(ionis) XIIII g(eminae) / v(otum) s(olvit) l(ibens) m(erito) / Pompeiano et Avito / co(n)s(ulibus)","Iovi Optimo Maximo pro salute Impperatorum Severi et Antonini Auggustorum et Getae nobilissimi Caesaris et Iuliae Augustae matris Auggustorum et castrorum Gaius Statius Tacitianus beneficiarius consularis legionis XIIII geminae votum solvit libens merito Pompeiano et Avito consulibus","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","Augusti/Augustae, milites, mulieres, tria nomina, viri",43.0801,17.625,1
"401",6351,474812,"EDCS-27500097","HD053381",225,225,"I(ovi) O(ptimo) M(aximo) / p(ro) s(alute) d(omini) n(ostri) / M(arcus) Ulp(ius) / Kalen/dinus / b(ene)f(iciarius) c(on)s(ularis) / leg(ionis) I Ital(icae) / Fusco II / [et Dextro] co(n)s(ulibus)","I(ovi) O(ptimo) M(aximo) / p(ro) s(alute) d(omini) n(ostri) / M(arcus) Ulp(ius) / Kalen/dinus / b(ene)f(iciarius) c(on)s(ularis) / leg(ionis) [I] Ital(icae) / Fusco II / [et Dextro] co(n)[s(ulibus)]","Iovi Optimo Maximo pro salute domini nostri Marcus Ulpius Kalendinus beneficiarius consularis legionis I Italicae Fusco II et Dextro consulibus","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","Augusti/Augustae, milites, tria nomina, viri",43.0801,17.625,1
"402",6352,474813,"EDCS-26600659","HD050285",201,300,"I(ovi) O(ptimo) M(aximo) / C(o)hor/tali","I(ovi) O(ptimo) M(aximo) / C(o)hor/tali","Iovi Optimo Maximo Cohortali","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Vid / Narona","Narona","Metković",NA,43.0801,17.625,1
"403",6353,474814,"EDCS-26600660","HD053179",213,250,"D(eo) S(ancto) I(ovi) O(ptimo) M(aximo) / Aeterno sacr/um Cla(udius) Marc/[us] fac(tus) ex option/[e 3] beneficiar[ius Ma]rcioni[s","D(eo) s(ancto?) I(ovi) O(ptimo) M(aximo) / aeterno sacr/um Cla(udius) Marc/[us] fac(tus) ex option/[e] beneficiar(ius) / [Sene]cioni[s] / [co(n)s(ularis) ---] / [------","Deo sancto Iovi Optimo Maximo aeterno sacrum Claudius Marcus factus ex optione beneficiarius Senecionis consularis","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","milites, tria nomina, viri",43.0801,17.625,1
"404",6377,474838,"EDCS-26600670","HD051070",101,200,"D(is) M(anibus) / Aemilio Forti / beneficiario / cohor(tis) VIII volun/tariorum L(ucius) Aemil(ius) / Hermes IIIIII(vir) et Aemilia / Saturnina patrono / bene me(renti) sib<i=E> et suis et pos/(te)risque {a}eorum","D(is) M(anibus) / Aemilio Forti / beneficiario / cohor(tis) VIII volun/tariorum L(ucius) Aemil(ius) / Hermes IIIIII(vir) et Aemilia / Saturnina patrono / bene me(renti) sib&lt;i=E&gt; et suis et pos/(te)risque aeorum(!) ","Dis Manibus Aemilio Forti beneficiario cohortis VIII voluntariorum Lucius Aemilius Hermes IIIIII vir et Aemilia Saturnina patrono bene merenti sib lt i gt et suis et posteris que aeorum","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","liberti/libertae, milites, mulieres, seviri Augustales, tria nomina, viri",43.0801,17.625,1
