"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"2372",6063,474518,"EDCS-31400678","HD057343",101,200,"]us Eu{v}aristus [3] / [3] posuit","[---]us Euvaristus(!) / [---](?) posu[i]t","us Euvaristus posuit","votive inscription","votive inscription","relief","Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","tria nomina, viri",43.4987,16.5235,1
"2373",6064,474519,"EDCS-31400679","HD060891",151,300,"Nicala / Avidia / v(otum) s(olvit)","Nicala / Avidia / v(otum) s(olvit)","Nicala Avidia votum solvit","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","mulieres, tria nomina",43.4987,16.5235,1
"2374",6065,474520,"EDCS-31400680","HD060892",151,200,"] / Ulpio Nepoti / mil(iti) coh(ortis) VIII / volunt(ariorum) bucin(atori) / def(uncto) an(norum) XXX stip(endiorum) / X Maxim(ia) Pro/cul(a) mater fil[io] / infeli[cissimo(?)] / (h)ic def(unctus) e[st]","------] / Ulpio Nepoti / mil(iti) coh(ortis) VIII / volunt(ariorum) bucin(atori) / def(uncto) an(norum) XXX stip(endiorum) / X Maxim(ia) Pro/cul(a) mater fil[io] / infeli[cissimo] / (h)ic(?) def(unctus)(?) E(?)[st? ---]","Ulpio Nepoti militi cohortis VIII voluntariorum bucinatori defuncto annorum XXX stipendiorum X Maximia Procula mater filio infelicissimo hic defunctus Est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Pituntium","Podstrana","milites, mulieres, tria nomina, viri",43.4741,16.5681,1
"2375",6066,474521,"EDCS-28701301","HD060894",1,150,"P]etronius C(ai) f(ilius) Rufus IIIIvi[r 3] / [3 t]estamento fieri iussit sibi et C(aio) Petro[nio","[---] Petronius C(ai) f(ilius) Rufus IIIIvi[r ---] / [--- t]estamento fieri iussit sibi et C(aio) Petro[nio ---]","Petronius Cai filius Rufus IIII vir testamento fieri iussit sibi et Caio Petronio","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","ordo decurionum, tria nomina, viri",43.4987,16.5235,1
"2376",6067,474522,"EDCS-28701302","HD060895",151,250,"[Di]s M(ani)b(us) / [3 i]nfel(icissimae?) / [e]t P(ublius) Atil/[ius(?) 3] matri / [","[Di]s M(ani)b(us) / [--- i]nfel(icissimae?) / [e]t P(ublius) Atil(ius) /[---] matri / [------","Dis Manibus infelicissimae et Publius Atilius matri","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Pituntium","Podstrana","mulieres, viri",43.4741,16.5681,1
"2377",6068,474523,"EDCS-28701304","HD060897",151,300,"L(ucius) Cervius / Restitutus / v(ivus) f(ecit) Antoniae / Secundae uxori / et Statiae Ingenuae / matri eius","L(ucius) Cervius / Restitutus / v(ivus) f(ecit) Antoniae / Secundae uxori / et Statiae Ingenuae / matri eius","Lucius Cervius Restitutus vivus fecit Antoniae Secundae uxori et Statiae Ingenuae matri eius","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","mulieres, tria nomina, viri",43.4987,16.5235,1
"2378",6069,474524,"EDCS-28701305","HD060898",151,300,"D(is) M(anibus) / C(aio) Cincio / Fortunat(o) / Cincia Vi/talis co(n)iug(i) / et Cincia / Valeria filia / patri piiss(imo)","D(is) M(anibus) / C(aio) Cincio / Fortunat(o) / Cincia Vi/talis co(n)iug(i) / et Cincia / Valeria filia / patri piiss(imo)","Dis Manibus Caio Cincio Fortunato Cincia Vitalis coniugi et Cincia Valeria filia patri piissimo","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","mulieres, tria nomina, viri",43.4987,16.5235,1
"2379",6070,474525,"EDCS-28701306","HD060899",151,300,"D(is) M(anibus) / Crescenti / d(e)f(uncto) an(norum) IIII d(ierum) IV / Messia Paula / alumno b(ene) m(erenti) p(osuit)","D(is) M(anibus) / Crescenti / d(e)f(uncto) an(norum) IIII d(ierum) IV / Messia Paula / alumno b(ene) m(erenti) p(osuit)","Dis Manibus Crescenti defuncto annorum IIII dierum IV Messia Paula alumno bene merenti posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","mulieres, nomen singulare, servi/servae, tria nomina, viri",43.4987,16.5235,1
"2380",6071,474526,"EDCS-28701307","HD060900",151,300,"L(ucius) Dom[itius] / Agath[3] / t(estamento) f(ieri) [i(ussit)","L(ucius) Dom[itius] / Agath[opus?] / t(estamento) f(ieri) [i(ussit)]","Lucius Domitius Agathopus testamento fieri iussit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","tria nomina, viri",43.4987,16.5235,1
"2381",6072,474527,"EDCS-31400683","HD060902",151,300,"D(is) M(anibus) / Ful<v=T>ia / Primitiva / [","D(is) M(anibus) / Fulvia / Primitiva / [------","Dis Manibus Fulvia Primitiva","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","mulieres, tria nomina",43.4987,16.5235,1
"2382",6073,474528,"EDCS-28701310","HD060904",151,300,"D(is) M(anibus) / Ilara(e!) / matri / bene / mere/nti","D(is) M(anibus) / (H)ilara&lt;e&gt; / matri / bene / mere/nti","Dis Manibus Hilara lt e gt matri bene merenti","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Podstrana","mulieres, nomen singulare",43.4987,16.5235,1
"2383",6075,474530,"EDCS-28701313","HD060907",151,300,"D(is) M(anibus) / Iulio Val/entino qui / vixit annos / XXXXV Iu/lia Patro/na","D(is) M(anibus) / Iulio Val/entino qui / vixit annos / XXXXV Iu/lia Patro/na","Dis Manibus Iulio Valentino qui vixit annos XXXXV Iulia Patrona","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","mulieres, tria nomina, viri",43.4987,16.5235,1
"2384",6076,474531,"EDCS-28701314","HD060908",151,300,"Iulia Ide / Iulio Primenio / con(iugi) et / patrono / b(ene) m(erenti) / f(ecit)","Iulia Ide / Iulio / Prim&lt;ig&gt;enio / con(iugi) et / patrono / b(ene) m(erenti) / f(ecit)","Iulia Ide Iulio Prim lt ig gt enio coniugi et patrono bene merenti fecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","liberti/libertae, mulieres, tria nomina, viri",43.4987,16.5235,1
"2385",6077,474532,"EDCS-28701315","HD060909",151,300,"D(is) M(anibus) / L(ucius) L() Messa/linus be(ne) / merens a / liberto / mer(ente?)","D(is) M(anibus) / L(ucius) L(icinius?) Messa/linus be(ne) / merens a / liberto / mer(enti)","Dis Manibus Lucius Licinius Messalinus bene merens a liberto merenti","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","liberti/libertae, tria nomina, viri",43.4987,16.5235,1
"2386",6078,474533,"EDCS-28701316","HD060910",1,600,"]LE DA[3] / [3]IVA[","------] / [---]LE DA[---] / [--- v?]iva(?) [---] / [------","LE DA viva","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split",NA,43.4987,16.5235,1
"2387",6081,474536,"EDCS-28701319","HD060915",1,600,"P(ublius) S() E() / fecit","P(ublius) S(---) E(---) / fecit","Publius S E fecit",NA,NA,NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","tria nomina, viri",43.4987,16.5235,1
"2388",6082,474537,"EDCS-28701321","HD060917",151,300,"D(is) M(anibus) / Stenio / Tacito / Byrria Lu/pula co(n)iug(i) / sanct(issimo)","D(is) M(anibus) / Stenio / Tacito / Byrria(!) Lu/pula co(n)iug(i) / sanct(issimo)","Dis Manibus Stenio Tacito Byrria Lupula coniugi sanctissimo","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","mulieres, tria nomina, viri",43.4987,16.5235,1
"2389",6083,474538,"EDCS-28701322","HD060918",301,400,"D(is) M(anibus) / Stercori/o infelicissi/mo annorum / pl(u)s minus an/norum VIIII ma/ter et pater / p(o)s(uerunt)","D(is) M(anibus) // Stercori/o infelicissi/mo annorum / pl(u)s minus an/norum VIIII ma/ter et pater / p(o)s(uerunt)","Dis Manibus Stercorio infelicissimo annorum plus minus annorum VIIII mater et pater posuerunt","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","mulieres, nomen singulare, viri",43.4987,16.5235,1
"2390",6084,474539,"EDCS-28701325","HD060921",201,300,"D(is) M(anibus) / Veneri(a)e Petro/ni(a)e Sucundus(!) c/oniugi su(a)e inf/elicissim(a)e q/u(a)e vixit ann(os) pl/us minus XL bene / merenti posu/it","D(is) M(anibus) // Veneri(a)e Petro/ni(a)e Sucundus(!) c/oniugi su(a)e inf/elicissim(a)e q/u(a)e vixit ann(os) pl/us minus XL bene / merenti posu/it","Dis Manibus Veneriae Petroniae Sucundus coniugi suae infelicissimae quae vixit annos plus minus XL bene merenti posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","mulieres, nomen singulare, tria nomina, viri",43.4987,16.5235,1
"2391",6085,474540,"EDCS-28701326","HD060922",151,300,"Vipsan(i)ae / Lupae / Vivius Hyla / f(ilius) b(ene) m(erenti) p(osuit)","Vipsanae / Lupae / Vivius Hyla / f(ilius) b(ene) m(erenti) p(osuit)","Vipsanae Lupae Vivius Hyla filius bene merenti posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","mulieres, tria nomina, viri",43.4987,16.5235,1
"2392",6086,474541,"EDCS-28701327","HD060923",151,300,"D(is) b(onis?) M(anibus) / Ursin(a)e co/nserv(a)e Sil/vinus co/nserv(u)s / bene mere/nti posu//it // annorum XX","D(is) b(onis?) M(anibus) / Ursin(a)e co/nserv(a)e Sil/vinus co/nserv(u)s / bene mere/nti posu/ annorum XX /it","Dis bonis Manibus Ursinae conservae Silvinus conservus bene merenti posu annorum XX it","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","mulieres, nomen singulare, servi/servae, viri",43.4987,16.5235,1
"2393",6087,474542,"EDCS-28701329","HD060926",151,300,"]III / [3] a(nnorum) XXXXX P() / [3]AT et be(ne) m(erenti)","------] / [---]III [---] / [---] a(nnorum) XXXXX P(---) / [---]AT et b(ene) m(erenti)","III annorum XXXXX P AT et bene merenti","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split",NA,43.4987,16.5235,1
"2394",6089,474544,"EDCS-31400269","HD061010",1,150,"Lu]tatio(?) / Firmo / [Lut]atia(?) / [","------] / [-? Lu?]tatio / [--? Fi]rmo / [Lut?]atia / [------","Lutatio Firmo Lutatia","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","mulieres, tria nomina, viri",43.4987,16.5235,1
"2395",6090,474545,"EDCS-31400271","HD061013",1,600,"]ma / [3] et / [3]iina / [","[---]MA / [---] et / [---]IINA / [------","MA et IINA",NA,NA,NA,"Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","mulieres",43.4987,16.5235,1
"2396",6091,474546,"EDCS-09400588","HD010861",301,400,"D(is) M(anibus) / I[u]l(io) Euphemo / b(ene) m(erenti) / Crispin(ius) Valentianus / adfinis","D(is) M(anibus) / I[u]l(io) Euphemo / b(ene) m(erenti) / Crispin(ius) Valentinus / adfinis","Dis Manibus Iulio Euphemo bene merenti Crispinius Valentinus adfinis","epitaph","epitaph","stele","Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","tria nomina, viri",43.4987,16.5235,1
"2397",6092,474547,"EDCS-51200024","HD056530",151,300,"D(is) M(anibus) s(acrum) / Caesidio / Quadratiano / patri pientis/simo qui vixit / annos LXXX / Tertianus et / Quadratianus / filii fecer(u)nt","D(is) M(anibus) s(acrum) / Caesidio / Quadratiano / patri pientis/simo qui vixit / annos LXXX / Tertianus et / Quadratianus / filii fecer(u)nt","Dis Manibus sacrum Caesidio Quadratiano patri pientissimo qui vixit annos LXXX Tertianus et Quadratianus filii fecerunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Stolac / Rotimlja / Megjina / Diluntum","Diluntum","Stolac","nomen singulare, tria nomina, viri",43.1138,17.8414,1
"2398",6093,474548,"EDCS-31900268","HD002463",151,300,"Marti Aug(usto) / T(itus) Ael(ius) Firmi/nus b(ene)f(iciarius) co(n)s(ularis) / leg(ionis) XIIII G(eminae) / v(otum) s(olvit) m(erito) l(ibens)","Marti Aug(usto) / T(itus) Ael(ius) Firmi/nus b(ene)f(iciarius) co(n)s(ularis) / leg(ionis) XIIII g(eminae) / v(otum) s(olvit) m(erito) l(ibens)","Marti Augusto Titus Aelius Firminus beneficiarius consularis legionis XIIII geminae votum solvit merito libens","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Stolac / Rotimlja / Megjina / Diluntum","Diluntum","Stolac","milites, tria nomina, viri",43.1138,17.8414,1
"2399",6094,474549,"EDCS-30800077","HD052720",151,300,"Sextus / Caese[n]/nius Romanus / b(ene)f(iciarius) leg(ionis) XIIII G(eminae) / v(otum) s(olvit) l(ibens) m(erito)","[------] / Sextus / Caese[r?]/nius Romanus / b(ene)f(iciarius) co(n)s(ularis) leg(ionis) XIIII g(eminae) / v(otum) s(olvit) l(ibens) m(erito)","Sextus Caesernius Romanus beneficiarius consularis legionis XIIII geminae votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Stolac / Rotimlja / Megjina / Diluntum","Diluntum","Stolac","milites, tria nomina, viri",43.1138,17.8414,1
"2400",6096,474551,"EDCS-31900016","HD052721",101,300,"]AIRI R[3] / [3]MC OB[3] / [3] dicati[ssimus(?) 3] / [3]M[3] / [3]COS[3] / [3]VN[3] / [3 l(ocus) d(atus)] d(ecreto) d(ecurionum) [","------] / [---]A(?)I(?)R(?)I(?)K[-](?) / [---]N(?)C OB / [---]dicati / [---] M / [--- [co(n)s(ulibus)]] / [---[VN]] / [---] d(ecreto?) d(ecurionum?)","AIRIK NC OB dicati M consulibus VN decreto decurionum",NA,NA,"tabula","Dalmatia","Dalmatia","Stolac / Rotimlja / Megjina / Diluntum","Diluntum","Stolac",NA,43.1138,17.8414,1
"2401",6097,474552,"EDCS-31900018","HD058364",151,300,"I[3]A[3 Pa]/piria [3] / [3]/tino [3] / AMI A[3 vi]/xit a[nn(os) 3] / eor[um(?) 3] / CLEI[3] / filio [","------] / I(?)[-](?)A[--- Pa]/piria [---]/tino(?) [---] / AMIA[--- vi]/xit a[nn(os) ---] / eor[um? ---] / CLEI[---] / filio [---] / [------","I A Papiria tino AMIA vixit annos eorum CLEI filio","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stolac / Rotimlja / Megjina / Diluntum","Diluntum","Stolac","viri",43.1138,17.8414,1
"2402",6098,474553,"EDCS-31900008","HD058378",151,300,"Verantius iu/nior fi[3] / RINIS[","Verantius Iu/nior fi[---] / [-]R(?)INIS[---] / [------","Verantius Iunior fi RINIS","epitaph","epitaph","stele","Dalmatia","Dalmatia","Stolac / Rotimlja / Megjina / Diluntum","Diluntum","Stolac","viri",43.1138,17.8414,1
"2403",6099,474554,"EDCS-32500128","HD052293",201,300,"I(ovi) O(ptimo) M(aximo) / Iul(ius) Hercu/lanus / be(ne)f(iciarius) co(n)s(ularis) leg(ionis) / I Ital(icae)","I(ovi) O(ptimo) M(aximo) / Iul(ius) Hercu/lanus / be(ne)f(iciarius) co(n)s(ularis) leg(ionis) / I Ital(icae)","Iovi Optimo Maximo Iulius Herculanus beneficiarius consularis legionis I Italicae","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Stolac / Rotimlja / Megjina / Diluntum","Diluntum","Stolac","milites, tria nomina, viri",43.1138,17.8414,1
"2404",6100,474555,"EDCS-10000220","HD032932",71,150,"T(ito) Flavio Blodi f(ilio) / Plasso patri pientissimo an(norum) L / et Flaviae Tattae matri / an(norum) XXXX bene meritae / et T(ito) Flavio Epicado fratri / an(norum) XII et T(ito) Flavio Laedioni / aed(ili) IIIIvir(o) i(ure) d(icundo) Naronae / [3] Laedio f(ilius) viv<u=O>s sibi et s(uis) f(ecit)","T(ito) Flavio Blodi f(ilio) / Plasso patri / pientissimo an(norum) L / et Flaviae Tattae matri / an(norum) XXXX bene meritae / et T(ito) Flavio Epicado fratri / an(norum) XII et T(ito) Flavio Laedioni / [---] aed(ili) IIIIvir(o) i(ure) d(icundo) Naronae / [---] Laedio f(ilius) vivos(!) sibi et s(uis) f(ecit)","Tito Flavio Blodi filio Plasso patri pientissimo annorum L et Flaviae Tattae matri annorum XXXX bene meritae et Tito Flavio Epicado fratri annorum XII et Tito Flavio Laedioni aedili IIII viro iure dicundo Naronae Laedio filius vivos sibi et suis fecit","epitaph","epitaph","altar","Dalmatia","Dalmatia","Stolac / Rotimlja / Megjina / Diluntum","Diluntum","Stolac, bei","mulieres, nomen singulare, ordo decurionum, tria nomina, viri",43.1138,17.8414,1
"2405",6101,474556,"EDCS-10000658","HD033904",1,300,"] / Fulvia [3]/runt [3] / tu [3] / p(osuit)","------] / Fulvia[---]/runt[---] / TV[---] / P[---]","Fulvia runt TV P",NA,NA,NA,"Dalmatia","Dalmatia","Ston",NA,"Ston","mulieres",42.8383616,17.6962001,1
"2406",6102,474557,"EDCS-10000659","HD033905",250,400,"L(ucio) Umbrio / Valenti / Lusia Paula / viro suo","L(ucio) Umbrio / Valenti / Lusia Paula / viro suo","Lucio Umbrio Valenti Lusia Paula viro suo","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ston",NA,"Ston","mulieres, tria nomina, viri",42.8383616,17.6962001,1
"2407",6103,474558,"EDCS-10000660","HD033906",151,300,"D(is) M(anibus) s(acrum) / [","D(is) M(anibus) s(acrum) / [------","Dis Manibus sacrum","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ston",NA,"Ston",NA,42.8383616,17.6962001,1
"2408",6104,474559,"EDCS-10000661","HD033907",151,350,"]lc[3] / [3] mater [3] / [pient]issimae [","------] / [---]LC[---] / [---] mater [---] / [---]issimae [---] / [------","LC mater issimae","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Ston",NA,"Ston","mulieres",42.8383616,17.6962001,1
"2409",6105,474560,"EDCS-10100594","HD033914",201,300,"Lucio puero / qui vixit ann(os) XX / Lupus et Cresa / filio pient(issimo) / et sibi vivi / p(osuerunt)","------] / Lucio puero / qui vixit ann(os) XX / Lupus et Cresa / filio pient(issimo) / et sibi vivi / p(osuerunt)","Lucio puero qui vixit annos XX Lupus et Cresa filio pientissimo et sibi vivi posuerunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Stranjani",NA,"Zenica","mulieres, nomen singulare, viri",44.2311276,17.838256,1
"2410",6106,474561,"EDCS-30600028","HD061543",42,69,"L(ucius) Icconius L(uci) f(ilius) / Ani(ensi) Surio Cae/saraug(usta) miles / leg(ionis) XI C(laudiae) P(iae) F(idelis) / [|(centuria)] Titi Silvani / stip(endiorum) XXIII t(estamento) f(ieri) i(ussit) / h(eres) f(aciendum) c(uravit)","L(ucius) Icconius L(uci) f(ilius) / Ani(ensis) Surio Cae/saraug(usta) miles / leg(ionis) XI C(laudiae) p(iae) f(idelis) / [|(centuria)] Titi Silvani / stip(endiorum) XXIII t(estamento) f(ieri) i(ussit) / h(eres) f(aciendum) c(uravit)","Lucius Icconius Luci filius Aniensis Surio Caesaraugusta miles legionis XI Claudiae piae fidelis centuria Titi Silvani stipendiorum XXIII testamento fieri iussit heres faciendum curavit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Strmca / Stermizza / Burnum",NA,"Knin","milites, tria nomina, viri",44.0408,16.1994,1
"2411",6107,474562,"EDCS-34100066","HD042306",151,200,"Arri Rufi veter(ani) leg(ionis) I Adiutricis","Arri(us) Rufi(nus) veter(anus) leg(ionis) I adiutricis","Arrius Rufinus veteranus legionis I adiutricis","epitaph","epitaph","urn","Dalmatia","Dalmatia","Suhaca / Delminium",NA,"Livno","milites, tria nomina, viri",43.8406854,16.9737159,1
"2412",6108,474563,"EDCS-30301361","HD058930",131,200,"D(is) M(anibus) / Aelia PAIIO nepotes / annos LXXX posueru(nt)","D(is) M(anibus) / Aelia Paiio nepotes / v(ixit) annos LXXX posueru(nt)","Dis Manibus Aelia Paiio nepotes vixit annos LXXX posuerunt","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Suhaca / Delminium",NA,"Livno","mulieres, tria nomina, viri",43.8406854,16.9737159,1
"2413",6109,474564,"EDCS-30301362","HD061884",171,300,"D(is) M(anibus) Aur(elius) [Pl]/ator S[3] / SOCR[3] / DE mer[en]/ti [","D(is) M(anibus) Aur(elius) [Pl]/ator S[---] / socr[ui] / be(ne) mer[en]/ti","Dis Manibus Aurelius Plator S socrui bene merenti","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Suhaca / Delminium",NA,"Livno","tria nomina, viri",43.8406854,16.9737159,1
"2414",6110,474565,"EDCS-30301363","HD061883",1,600,"IN SAERM / IRIB ISIEPSB","------] / IN SAERM / IRIB ISIEPSB","IN SAERM IRIB ISIEPSB",NA,NA,NA,"Dalmatia","Dalmatia","Suhaca / Delminium",NA,"Livno",NA,43.8406854,16.9737159,1
"2415",6111,474566,"EDCS-10100741","HD034052",101,200,"D(is) M(anibus) / Ael(ius) Titus Dasantis se vivo p(osuit) et Ael(iae) / Seioni IMPL con(iugi) pi(a)e def(unctae) an(norum) LX p(osuit) et suis","D(is) M(anibus) / Ael(ius) Titus Dasantis se vivo p(osuit) et Ael(iae) / Seioni IMPL con(iugi) pi(a)e def(unctae) an(norum) LX p(osuit)(?) et suis","Dis Manibus Aelius Titus Dasantis se vivo posuit et Aeliae Seioni IMPL coniugi piae defunctae annorum LX posuit et suis","epitaph","epitaph","urn","Dalmatia","Dalmatia","Suhaca / Delminium",NA,"Livno","mulieres, nomen singulare, praenomen et nomen, viri",43.8406854,16.9737159,1
"2416",6112,474567,"EDCS-10100742","HD034053",51,150,"Iato Nepotis vixit annos L[3] / posuerunt fili(i) et frater [","Iato Nepotis vixit annos L[---] / posuerunt fili et frater [---?]","Iato Nepotis vixit annos L posuerunt fili et frater","epitaph","epitaph","urn","Dalmatia","Dalmatia","Suhaca / Delminium",NA,"Livno","tria nomina, viri",43.8406854,16.9737159,1
"2417",6113,474568,"EDCS-10100743","HD034054",101,200,"D(is) M(anibus) s(acrum) / [3] Secundi posuit filiae Qui/[3 con]iugi et suis","D(is) M(anibus) s(acrum) / [---] Secundi posuit filiae Qui/[--- con]iugi et suis","Dis Manibus sacrum Secundi posuit filiae Qui coniugi et suis","epitaph","epitaph","urn","Dalmatia","Dalmatia","Suhaca / Delminium",NA,"Livno","mulieres, viri",43.8406854,16.9737159,1
"2418",6114,474569,"EDCS-10100744","HD034055",101,200,"[3] Varronis vixit annos [3] / [3] posuit fili(a)e et suoru[m]","[---] Varronis vixit annos [---] / [---?] posuit fili(a)e et suoru[m]","Varronis vixit annos posuit filiae et suorum","epitaph","epitaph","urn","Dalmatia","Dalmatia","Suhaca / Delminium",NA,"Livno","mulieres, viri",43.8406854,16.9737159,1
"2419",6115,474570,"EDCS-07400604","HD012611",201,250,"Apol(l)<i=E>ni / Aurelius I/ullianus(!) c/enturio libe(n)s pos{s}(uit)","Apol(l)eni(!) / Aurelius I/ullianus(!) c/enturio / libe(n)s poss(uit)(!)","Apolleni Aurelius Iullianus centurio libens possuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Suica / Delminium","Delminium","Tomislavgrad","milites, tria nomina, viri",43.7183,17.2302,1
"2420",6116,474571,"EDCS-10100730","HD034041",151,250,"] sac(rum) P(ublius) Ael(ius) Pi//[nne]s(?) l(ibens?) d(onum?) p(osuit?)","[---] sac(rum) P(ublius) Ael(ius) Pi[nnes? v(otum)?] s(olvit?) l(oco?) d(ato?) p(ublice?)","sacrum Publius Aelius Pinnes votum solvit loco dato publice","votive inscription","votive inscription","base","Dalmatia","Dalmatia","Suica / Delminium","Delminium","Tomislavgrad","tria nomina, viri",43.7183,17.2302,1
"2421",6117,474572,"EDCS-10000296","HD033238",1,150,"Preclarus","------?] Pr(a)eclarus [------?","Praeclarus","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Suplja crkva",NA,"Biskupija","viri",43.5402396,16.4969241,1
"2422",6118,474573,"EDCS-10000297","HD033241",1,150,"Vendo Verica Triti f(ilia) an(n)oru(m) XXX hic sita est","Vendo Verica Triti f(ilia) an(n)oru(m) XXX hic sita est","Vendo Verica Triti filia annorum XXX hic sita est","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Suplja crkva","Burnum","Kistanje","mulieres, nomen singulare, tria nomina, viri",44.0317,15.9936,1
"2423",6120,474576,"EDCS-28400271","HD055671",1,150,"Iuliae Sex(ti) f(iliae) / Paullae f(iliae) / Appuleiae / C(ai) fil(iae) / Marcellae nep(ti) / Iulia C(ai) f(ilia) Tulia / Toruca v(iva) f(ecit)","Iuliae Sex(ti) f(iliae) / Paullae f(iliae) / Appuleiae / C(ai) fil(iae) / Marcellae nep(ti) / Iulia C(ai) f(ilia) Tertia / Toruca [[v(iva)]] f(ecit)","Iuliae Sexti filiae Paullae filiae Appuleiae Cai filiae Marcellae nepti Iulia Cai filia Tertia Toruca viva fecit","epitaph","epitaph","altar","Dalmatia","Dalmatia","Sveti Juraj / Lopsica","Lopsica","Senj","mulieres, tria nomina",44.9283,14.9201,1
"2424",6122,474578,"EDCS-10100848","HD034219",1,300,"]E / [3]SCI / [","------]E / [---]SCI / [------","E SCI","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Svitava","Ad Turres","Čapljina",NA,43.1604,17.751,1
"2425",6123,474579,"EDCS-10100488","HD033741",101,300,"D(is) M(anibus) / Maximo d(efuncto) a/n(norum) XL Annia / f(ilio) p(ientissimo) p(osuit)","D(is) M(anibus) / Maximo d(efuncto) a/n(norum) XL Annia / f(ilio) p(ientissimo) p(osuit)","Dis Manibus Maximo defuncto annorum XL Annia filio pientissimo posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Takovo",NA,"Ub","mulieres, nomen singulare, viri",44.4985622,20.0510375,1
"2426",6126,474582,"EDCS-10100854","HD034227",101,200,"D(is) M(anibus) s(acrum) / Atilia / Ermetil/la Iulio / Urso co(niugi) / suo b(ene) m(erenti) / PSVDA PM / an(norum) XXXX","D(is) M(anibus) s(acrum) / Atilia / Ermetil/la Iulio / Urso co(niugi) / suo b(ene) m(erenti) / PSVDA PM / an(norum) XXXX","Dis Manibus sacrum Atilia Ermetilla Iulio Urso coniugi suo bene merenti PSVDA PM annorum XXXX","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Tasovcici / Narona / Ad Turres","Ad Turres","Čapljina","mulieres, tria nomina, viri",43.1604,17.751,1
