"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"624",4362,472480,"EDCS-29600224","HD034770",301,400,"] Bassus [3] / [3 pra]epositus [3] / [3]AMEXRA[3] / [3]m et duaru[m 3] / [3]ma qua su[nt(?) 3] / [3]catum sum[3] / [3]imi et Bono[si(?) 3] / [3]restiti ut om[3] / [3] deo grati[as","[Ego ---] Bassus [---] / [--- pr(a)]epositus [---] / [hanc mihi fabric]am ex ra[tione argenti] / [librarum centu]m et duar[um feci iuxta] / [loca sanctissi]ma qua su[nt? martures et ---] / [---]catum sum[mae s(upra) s(criptae) ---] / [pr(a)esentia Ant?]himi et Bono[si ---] / [--- p]r(a)estiti ut om[ni anniversario] / [natalis mei] Deo grati[as ibi agerent]","Ego Bassus praepositus hanc mihi fabricam ex ratione argenti librarum centum et duarum feci iuxta loca sanctissima qua sunt martures et catum summae supra scriptae praesentia Anthimi et Bonosi praestiti ut omni anniversario natalis mei Deo gratias ibi agerent","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"625",4419,472586,"EDCS-30000200","HD063708",301,500,"]IAINAI[1] / [3 s]crofulis et [3] / [3]ntis tempo[r 3] / [3]SO[3]VII","------] / S(?)I(?)AI(?)NALA[---] / [s]crofulis et [---] / C(?)NTS tempo[r---] / [---]VII(?)[---]","SIAINALA scrofulis et CNTS tempor VII","epitaph","epitaph","sarcophagus","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin",NA,43.5384,16.4743,1
"626",4438,472609,"EDCS-29900027","HD034705",131,230,"D(is) M(anibus) / Q(uinto) Aemil(io) Rufo / b(ene)f(iciario) / co(n)s(ularis) Aemil(ia) / Aphr(o)dite patro(no)","D(is) M(anibus) / Q(uinto) Aemil(io) Rufo / b(ene)f(iciario) co(n)s(ularis) Aemil(ia) / Aphr(o)dite patro(no)","Dis Manibus Quinto Aemilio Rufo beneficiario consularis Aemilia Aphrodite patrono","epitaph","epitaph","altar","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","liberti/libertae, milites, mulieres, tria nomina, viri",43.5384,16.4743,1
"627",4439,472610,"EDCS-31400708","HD057520",101,300,"D(is) M(anibus) / Atrecce/sianus m/il(es) leg(ionis) XIIII G[e]/m(inae) sti(pendiorum) XXVI pos(uit) / Aur(elia) Festa c/oniux bene m(erenti) / pos(uit) <q=o>(ui) vi(xit) an(n)os / XXXVIII et A/t<r=K>ectia v(iva) / ma<m=N>u<l=I>a / fil(io) pient/[issimo","D(is) M(anibus) // Atrecce/sianus m/il(es) leg(ionis) XIIII g[e]/m(inae) sti(pendiorum) XXVI pos(uit) / Aur(elia) Festa c/oniux bene m(erenti) / pos(uit) &lt;q=o&gt;(ui) vi(xit) an(n)os / XXXXVIII et A/t&lt;r=K&gt;ectia v(iva) / ma&lt;m=N&gt;mu&lt;l=I&gt;a / fil(io) pient/[issimo ------? ","Dis Manibus Atreccesianus miles legionis XIIII geminae stipendiorum XXVI posuit Aurelia Festa coniux bene merenti posuit lt q gt ui vixit annos XXXXVIII et At lt r gt ectia viva ma lt m gt mu lt l gt a filio pientissimo","epitaph","epitaph","stele","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, mulieres, nomen singulare, tria nomina, viri",43.5384,16.4743,1
"628",4440,472611,"EDCS-31400709","HD063887",151,300,"Aurel(io) Dize eq(uiti) / ex sing(ularibus) stip(endiorum) XVI / Titia Valentin(a) / coniugi carissi/mo b(ene) [m(erenti)] p(o)s(uit)","Aurel(io) Diz(a)e eq(uiti) / ex sing(ularibus) stip(endiorum) XVI / Titia Valentin(a) / coniugi carissi/mo b(ene) [m(erenti)] p(o)s(uit)","Aurelio Dizae equiti ex singularibus stipendiorum XVI Titia Valentina coniugi carissimo bene merenti posuit","epitaph","epitaph","urn","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, mulieres, tria nomina, viri",43.5384,16.4743,1
"629",4441,472612,"EDCS-31400710","HD063888",151,300,"] Aur(elio) Fla(vio) [3] / [3] leg(ionis) I It[al(icae) 3] / [3] Aurelia [3] / [3] Aurelia [3] / [3] parent[","------] Aur(elio) Fla(vo?) [---] / [---] leg(ionis) I It[al(icae) ---] / [---] Aurelia [---] / [---] Aurelia[---] / [---] parent[------","Aurelio Flavo legionis I Italicae Aurelia Aurelia parent","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, mulieres, tria nomina, viri",43.5384,16.4743,1
"630",4442,472613,"EDCS-31400711","HD001103",222,235,"]IIAL[3] / [mi]l(iti) leg(ionis) I Italica[e] / Severianae st[i]/pend(iorum) XVIII vixi[t] / a[nnos 3 Au]rel(ius) / Mar[ci]anus / mil(es) leg(ionis) s(upra) s(criptae) con/tubernalis / b(ene) m(erenti) p(osuit)","------] / [---]I(?)I(?)AE[--] / [mi]l(iti) leg(ionis) I Italic(a)e / Severianae st[i]/pend(iorum) XX(?)III vixi[t] / an[nos --- Au]rel(ius) / Mar[ci]anus(?) / mil(es) leg(ionis) s(upra) s(criptae) con/tubernalis / b(ene) m(erenti) p(osuit)","IIAE militi legionis I Italicae Severianae stipendiorum XXIII vixit annos Aurelius Marcianus miles legionis supra scriptae contubernalis bene merenti posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, tria nomina, viri",43.5384,16.4743,1
"631",4443,472615,"EDCS-31400713","HD063889",151,300,"]lus Lici[n(ius)] / [3]i |(centuria) Serv[","------]ius Lici[nianus?] / [---]i |(centuria) Serv[------ // ------] dulcis[sim---] / [---] XIIII et [------","ius Licinianus i centuria Serv dulcissim XIIII et","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, tria nomina, viri",43.5384,16.4743,1
"632",4444,472616,"EDCS-29900028","HD011253",1,300,"] coh(ortis) VIII / vol(untariorum) / [Po]mp(eia) Firmi/[na] c(oniugi) b(ene) m(erenti)","------] / [---] coh(ortis) VIII / vol(untariorum) / [---]mp(---) Firmi/[---?] c(oniugi) b(ene) m(erenti)","cohortis VIII voluntariorum mp Firmi coniugi bene merenti","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, mulieres, tria nomina, viri",43.5384,16.4743,1
"633",4445,472617,"EDCS-31400714","HD063890",1,100,"] / Iuni[us] / [R]ufus d[om(o)] / [H]eracl[ea] / [v]et(eranus) leg(ionis) [3] / [c]uram eg[it 3] / vet(eranus) le[g(ionis)","------] / Iuni[us] / [R]ufus d[om(o)] / [H]eracl[ea] / [v]et(eranus) leg(ionis) [---] / [c]uram eg[it ---] / vet(eranus) le[g(ionis) ------","Iunius Rufus domo Heraclea veteranus legionis curam egit veteranus legionis","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, tria nomina, viri",43.5384,16.4743,1
"634",4446,472618,"EDCS-31400715","HD063891",151,300,"Si]lvanus vet(e)ran(us) / [coh(ortis) VIII vo]lunt(ariorum) v(ivus) f(ecit) sibi et [3] / fratri d(efuncto) / [3]cae co(n)iug(i) m(e)ae v(ivae)","------ Si]lvanus vet(e)ran(us) / [coh(ortis) VIII vo]lunt(ariorum) v(ivus) f(ecit) sibi et [---] / fratri d(efuncto) / [---]cae co(n)iug(i) m(e)ae v(ivae)","Silvanus veteranus cohortis VIII voluntariorum vivus fecit sibi et fratri defuncto cae coniugi meae vivae","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, mulieres, viri",43.5384,16.4743,1
"635",4447,472619,"EDCS-31400716","HD063892",151,300,"D(is) [M(anibus)] / Vici[3] / nepo[ti] / mil(iti) c[oh(ortis)] / III Al[p(inae) Se]/cund[ina(?)] / T<e=F>erti c[on]/tuber[na]/li b(ene) m(erenti) p(osuit)","D(is) [M(anibus)] / Vict(?)[or---] / nepo[ti] / mil(iti) c[oh(ortis)] / III Al[p(inae) Se]/cund[ina?] / T&lt;e=F&gt;erti c[on]/tuber[na]/li b(ene) m(erenti) p(osuit) ","Dis Manibus Victor nepoti militi cohortis III Alpinae Secundina T lt e gt erti contubernali bene merenti posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"636",4448,472620,"EDCS-31400718","HD063893",42,150,"]ian[3] / [3 leg(ionis)] XI Cl(audiae) [P(iae) F(idelis)","------]IAN[---] / [--- leg(ionis)] XI Cl(audiae) [p(iae) f(idelis) ------","IAN legionis XI Claudiae piae fidelis","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"637",4449,472621,"EDCS-31400719","HD063894",1,150,"le]g(ionis) XXI[I 3] / [3] leg(ionis) X [3] / [3] et [","------ le]g(ionis) XXI[I ---] / [---] leg(ionis) X [---] / [---] et [------","legionis XXII legionis X et","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"638",4450,472622,"EDCS-31400720","HD063895",42,150,"]OL[3] / [ve]ter(anus) leg(ionis) / [VII Cl(audiae)] P(iae) <f=E>(idelis) v(ivus) f(ecit) / [sibi et] suis","------]OL[---] / [--- ve]ter(anus) leg(ionis) / [VII? Cl(audiae)?] p(iae) &lt;f=E&gt;(idelis) v(ivus) f(ecit) / [sibi et] suis ","OL veteranus legionis VII Claudiae piae lt f gt idelis vivus fecit sibi et suis","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"639",4451,472623,"EDCS-31400721","HD063897",1,300,"[D(is)] M(anibus) / [3]ing() vet(erano?) [","[D(is)] M(anibus) / [---]ING vet(erano) [------","Dis Manibus ING veterano","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"640",4452,472624,"EDCS-31400722","HD063898",1,300,"vet]eran[us] / [eq]ues a[lae(?)] / [3]nio [","------ vet]eran[us] / [--- eq]ues a[lae? ---] / [---]nio [------","veteranus eques alae nio","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"641",4453,472625,"EDCS-31400723","HD063899",1,300,"]eio[3] / [3] coh(ortis) [","------]EIO[---] / [---] coh(ortis) [------","EIO cohortis","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"642",4454,472626,"EDCS-31400724","HD063900",1,300,"ar]mill(is?) a[b","------ ar?]mill(is?) a[b imperatore? ------","armillis ab imperatore","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"643",4461,472633,"EDCS-31400731","HD063907",1,300,"] dec[urio(?)","------] dec[urio? ------","decurio","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, ordo decurionum",43.5384,16.4743,1
"644",4675,472872,"EDCS-31900042","HD064102",151,300,"D(is) [M(anibus)] / Aurel(ius) Mi[3] / vet(eranus) leg(ionis) V [Mace]/donica[e qui] / vixit [annos","D(is) [M(anibus)] / Aurel(ius) Mi[---] / vet(eranus) leg(ionis) V [Mace]/donica[e qui] / vixit [annos ------","Dis Manibus Aurelius Mi veteranus legionis V Macedonicae qui vixit annos","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, tria nomina, viri",43.5384,16.4743,1
"645",4676,472873,"EDCS-31900043","HD064103",71,250,"] leg(io) I Ita[lic(a)","------] leg(io---?) I Ita[lic(a-?) ------","legio I Italica",NA,NA,NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites",43.5384,16.4743,1
"646",4730,472928,"EDCS-30100676","HD025720",151,300,"]elius Eu[3] / [3 e]x coll(egio) fa[brum 3] / [3] Antonia [3] / [3] vivi sibi [3] / [3 lo]cus conc[essus ab] / [3 I]ulia Ma[","[---]elius Eu[---] / [--- e]x coll(egio) fa[brum ---] / [---] Antonia [---] / [---] vivi sibi [---] / [--- lo]cus conc[essus ab] / [--- I]ulia Ma[---]","elius Eu ex collegio fabrum Antonia vivi sibi locus concessus ab Iulia Ma","epitaph","epitaph","sarcophagus","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","mulieres, officium/professio, tria nomina, viri",43.5384,16.4743,1
"647",4742,472940,"EDCS-32201064","HD062038",1,300,"M(arci) Corn[eli] / Prisci [3]/cho P[","M(arc--) Corn[eli--] / Prisci[---?] / c(o)ho(r---) P[------","Marc Corneli Prisci cohor P","epitaph","epitaph","stele","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","tria nomina, viri",43.5384,16.4743,1
"648",4743,472941,"EDCS-32201065","HD062036",301,400,"Fl(avius) Serenus ex primi[cerio(?)] / [3] vix(it) ann(os) V[","Fl(avius) Serenus ex primi[cerio] / [---] vix(it) ann(os) X[------","Flavius Serenus ex primicerio vixit annos X","epitaph","epitaph","sarcophagus","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, tria nomina, viri",43.5384,16.4743,1
"649",4744,472942,"EDCS-30100681","HD022808",1,100,"Q(uintus) Vettiu[s] / Hospes mil[es] / cohortis Camp(anae) / domo Suessa / annorum XLV / stipendiorum / XXII testamen[to] / iussit fieri","Q(uintus) Vettiu[s] / Hospes mil[es] / cohortis Camp(anorum) / domo Suessa / annorum XLV / stipendiorum / XXII testamen[to] / iussit fieri","Quintus Vettius Hospes miles cohortis Campanorum domo Suessa annorum XLV stipendiorum XXII testamento iussit fieri","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, tria nomina, viri",43.5384,16.4743,1
"650",4746,472944,"EDCS-32201068","HD062026",151,300,"] coh(ortis) [3] / [3 ex p]editibus(?) [3] / [3] d(e)f(uncto) ann(orum) [3] / [3 s]tip(endiorum) XIIII [3] / [3 Ama]nd(us?) fil(io) [","------] coh(ortis) [---] / [--- ex p]editibus(?) [---] / [---] d(e)f(uncto) ann(orum) [---] / [--- s]tip(endiorum) XIIII [---] / [--- Am]and(us)(?) fil(i--) [------","cohortis ex peditibus defuncto annorum stipendiorum XIIII Amandus fili","epitaph","epitaph","stele","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"651",4747,472945,"EDCS-32201069","HD062025",151,300,"]A [3] / [3 si]ng(ularis?) c[oh(ortis) 3] / [3 v]ixit [3] / [3]NCA[","------]A [---] / [--- si]ng(ularis?) c[oh(ortis?) ---] / [--- v]ixit [---] / [---]NCA[------","A singularis cohortis vixit NCA","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"652",4748,472946,"EDCS-32201070","HD062024",1,300,"im]m(unis?) c(o)h[ortis 3] / [3]a h(eres) p(ro) p(ietate) f(ecit) [3] / [3]a R(?) et / [","------ im]m(unis?) c(o)h[ortis? ---] / [---]a h(eres) p(ro) p(ietate) f(ecit) [---?] / [---]a R(---?) et / [------","immunis cohortis a heres pro pietate fecit a R et","epitaph","epitaph","sarcophagus","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"653",4750,472948,"EDCS-32201072","HD062021",51,300,"] / Vir[uno vetera]/nus [leg(ionis) 3 sibi] / et Elp[idi","------ domo? Claudia?] / Vir[uno? vetera?]/nus [leg(ionis) --- sibi] / et Elp[idiae ------","domo Claudia Viruno veteranus legionis sibi et Elpidiae","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"654",4786,472984,"EDCS-32201108","HD061726",151,300,"]istus Gala/ticus mari<t=I>us / uxori dulcissimae","------]istus Gala/ticus mari&lt;t=I&gt;us / uxori dulcissimae ","istus Galaticus mari lt t gt us uxori dulcissimae","epitaph","epitaph","stele","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","mulieres, tria nomina, viri",43.5384,16.4743,1
"655",4865,473076,"EDCS-30200398","HD056729",131,200,"D(is) M(anibus) / C(aio) Aelio Censorin(o) / optioni cl(assis) pr(aetoriae) Ra(vennatis) / natione Panno(nico) / vix(it) an(nos) XLI / militav(it) an(nos) XXI / [","D(is) M(anibus) / C(aio) Aelio Censorin(o) / optioni cl(assis) pr(aetoriae) Ra(vennatis) / natione Panno(nico) / vix(it) an(nos) XLI / militav(it) an(nos) XXI / [------","Dis Manibus Caio Aelio Censorino optioni classis praetoriae Ravennatis natione Pannonico vixit annos XLI militavit annos XXI","epitaph","epitaph","stele","Dalmatia","Dalmatia","Solin / Salona","Salonae","Klis","milites, tria nomina, viri",43.5384,16.4743,1
"656",4866,473077,"EDCS-32700255","HD051051",185,300,"] Aureli[us 3] / [3]s duplic[arius] / [le]g(ionis) VIII P(iae) F(idelis) [","------] / [---] Aureli[us ---] / [---]s duplic[arius] / [le]g(ionis) VIII p(iae) f(idelis) [---] / [------","Aurelius s duplicarius legionis VIII piae fidelis","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"657",4867,473078,"EDCS-32700256","HD061558",151,300,"]cato [3] / [3] coh(ortis) I A[lpinorum(?)] / [3] sing(ularis) c[o(n)s(ularis) 3] / [3] Aur(elius) M[","------]cato [---] / [---] coh(ortis) I A[lpinorum?] / [---] sing(ularis) c[o(n)s(ularis) ---] / [---] Aur(elius) M[------","cato cohortis I Alpinorum singularis consularis Aurelius M","epitaph","epitaph","stele","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, tria nomina, viri",43.5384,16.4743,1
"658",4868,473079,"EDCS-32700258","HD061556",151,300,"D(is) [M(anibus)] / Licinio [3 mil(iti)] / coh(ortis) I[3] / an(norum) XX[3] / def(uncto) L[3 testa]/ment(o) f[ieri iussit]","D(is) [M(anibus)] // Licinio [--- mil(iti)] / coh(ortis) I[---] / an(norum) XX[---] / def(uncto) L[--- testa]/ment(o) f[ieri iussit]","Dis Manibus Licinio militi cohortis I annorum XX defuncto L testamento fieri iussit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"659",4869,473080,"EDCS-32700259","HD061555",151,300,"]inio [3] / [3]timo qu[i vix(it)] / [a]n(nos) XXVIII Max[imi]/nus vet(eranus) pate[r] / [f]ilio pientiss(imo) t(itulum) [f(ecit)]","------]inio [---] / [---]timo qu[i vix(it)] / [a]n(nos) XXVII Max[imi]/nus vet(eranus) pate[r] / [f]ilio pientiss(imo) t(itulum) [f(ecit)]","inio timo qui vixit annos XXVII Maximinus veteranus pater filio pientissimo titulum fecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Klis","milites, nomen singulare, tria nomina, viri",43.5384,16.4743,1
"660",4870,473081,"EDCS-32700260","HD061554",1,300,"] / mili[tavit in] / c(o)ho[rte 3] / [1]omn[3] / [1] Met[elli(?)","------] / mili[tavit in] / c(o)ho[rte ---] / [---]omn[---] / [---? |(centuria)?] Met[elli? ------","militavit in cohorte omn centuria Metelli","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites",43.5384,16.4743,1
"661",4871,473082,"EDCS-32700261","HD061553",151,300,"[D(is)] M(anibus) / [3 P]ompeio / [Fro]ntiniano / [mil(iti) co]h(ortis) III Alp(inorum)","[D(is)] M(anibus) / [-? P]ompeio / [Fro]ntiniano / [mil(iti) co]h(ortis) III Alp(inorum) [------?","Dis Manibus Pompeio Frontiniano militi cohortis III Alpinorum","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, tria nomina, viri",43.5384,16.4743,1
"662",4872,473083,"EDCS-32700262","HD061552",1,50,"] Pom(peius) Titullus eq(ues) / [do]mo Dertona t(estamento) f(ieri) iussit / [3]ae Secundae uxoris / Cordiae C[3]/ae uxor[i 3] / Secun[d","------] Pom(peius) Titullus eq(ues) / [---? do]mo Dertona t(estamento) f(ieri) iussit / [---]ae Secundae uxoris / Cordiae C[---]/ae uxor[i ---] / Secun[d------","Pompeius Titullus eques domo Dertona testamento fieri iussit ae Secundae uxoris Cordiae C ae uxori Secund","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, mulieres, tria nomina, viri",43.5384,16.4743,1
"663",4873,473084,"EDCS-32700263","HD061551",42,100,"] T(iti) f(ilius) Q[uir(ina?) 3] / [3 leg(ionis)] VII C(laudiae) P(iae) [F(idelis) 3] / [3] Respe[ctus] / [3 A]basca[ntus","------] T(iti) f(ilius) Q[uir(ina)? ---] / [mil(es) leg(ionis)] VII C(laudiae) p(iae) [f(idelis)] / [---] Respe[ct---] / [--- A]basca[nt--- ------?","Titi filius Quirina miles legionis VII Claudiae piae fidelis Respect Abascant","epitaph","epitaph","stele","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"664",4874,473085,"EDCS-32700264","HD061550",151,300,"D(is) M(anibus) / Surus Vic/tori{s} mil(es) / coh(ortis) I mil(iariae) / Aurel(iae) Teren/tiae Hospi/tae ann(orum) XXXVII be/ne merenti po/sui(t) titulum","D(is) M(anibus) / Surus Vic/toris mil(es) / coh(ortis) I mil(iariae) / Aurel(iae) Teren/tiae hospi/tae ann(orum) XXXVII be/ne merenti po/sui(t) titulum","Dis Manibus Surus Victoris miles cohortis I miliariae Aureliae Terentiae hospitae annorum XXXVII bene merenti posuit titulum","epitaph","epitaph","stele","Dalmatia","Dalmatia","Solin / Salona","Salonae","Klis","milites, mulieres, nomen singulare, tria nomina, viri",43.5384,16.4743,1
"665",4875,473086,"EDCS-32700265","HD061539",151,300,"D(is) M(anibus) [s(acrum)] / Valerius As[iati]/cus(?) sagittar[ius qui] / v(ixit) an(nos) XXXV m(enses) II[3] / Valerius Va[lens] / f<e=I>cit mem[or(iam?) fil(io?)] / suo infa[nti(?)] / <e=F>(t) denari[um quin]/que mili[bus fecit] // RB","D(is) M(anibus) [s(acrum)] / Valerius As[iati]/cus(?) sagittar[ius qui] / v(ixit) an(nos) XXXV m(enses) II[---] / Valerius Va[lens] / f&lt;e=I&gt;cit mem[or(iam) fil(io)?] / suo infa[nti?] / &lt;e=F&gt;(t) denari[um quin]/que mili[bus fecit] // RB ","Dis Manibus sacrum Valerius Asiaticus sagittarius qui vixit annos XXXV menses II Valerius Valens f lt e gt cit memoriam filio suo infanti lt e gt t denarium quin que milibus fecit RB","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, tria nomina, viri",43.5384,16.4743,1
"666",4876,473087,"EDCS-32700266","HD055082",151,300,"D(is) M(anibus) / L(ucio) Vettio Pro(bo?) / b(ene)f(iciario) co(n)s(ulari) leg(ionis) XI / Cl(audiae) P(iae) F(idelis) L(ucius) Vettius / Gratus et Vetti(a) / Ianuaria patri / b(ene) m(erenti)","D(is) M(anibus) [s(acrum)] / L(ucio) Vettio Pro[bo] / b(ene)f(iciario) co(n)s(ularis) leg(ionis) XI / Cl(audiae) p(iae) f(idelis) L(ucius) Vettius / Gratus et Vetti(a) / Ianuaria patri / b(ene) m(erenti) [p(osuerunt)]","Dis Manibus sacrum Lucio Vettio Probo beneficiario consularis legionis XI Claudiae piae fidelis Lucius Vettius Gratus et Vettia Ianuaria patri bene merenti posuerunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Solin / Salona","Salonae","Klis","milites, mulieres, tria nomina, viri",43.5384,16.4743,1
"667",4879,473091,"EDCS-32700270","HD061534",1,50,"] Tro[m(entina) 3] / [3 trib(unus)] mil(itum) bis l[eg(ionis) 3]ARE[3] / [3]P[","------] Tro[m(entina) ---] / [--- trib(uno)] mil(itum) bis l[eg(ionis) ------ // ------ Caes]are [---] / [---]P[------","Tromentina tribuno militum bis legionis Caesare P","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, ordo equester, ordo senatorius, viri",43.5384,16.4743,1
"668",4880,473092,"EDCS-32700271","HD061533",1,150,"]S / [3 leg(ionis?)] VII","------]S / [--- leg(ionis)?] VII |(centuria)(?) [------","S legionis VII centuria","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"669",4881,473093,"EDCS-32700272","HD061532",1,300,"] eq[uiti(?) 3] / [3] ann(orum) X[","------] eq[uiti? ---] / [---] ann(orum) X[------","equiti annorum X","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, ordo equester, viri",43.5384,16.4743,1
"670",4882,473094,"EDCS-32700273","HD061522",1,300,"] / CO[3] / mil(es?) [","------] / CO[---] / mil(es?) [------","CO miles","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
"671",4896,473108,"EDCS-32700286","HD061511",151,300,"] / ann(os) p(lus) m(inus) [3] / et Iulio [Feli]ci(?) qui vi[x(it) ann(os)] / p(lus) m(inus) XXV <c=G>o[ll(egio) Mer]/[c]uri [et] Ven(eris) t[","------] / ann(os) p(lus) m(inus) [---] / et Iulio [Feli?]ci qui vi[x(it) ann(os)] / p(lus) m(inus) XXV &lt;c=G&gt;o[ll(egio) Mer]//[c]uri [et] Ven(eris) T[------ ","annos plus minus et Iulio Felici qui vixit annos plus minus XXV lt c gt ollegio Mercuri et Veneris T","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","sacerdotes pagani, tria nomina, viri",43.5384,16.4743,1
"672",4917,473129,"EDCS-32700305","HD061431",151,300,"a(nnos) 3] / [m(enses)] XI d(ies) VIII / [3] T(itus) Au(relius) Apa/[la]ustus / et Vi<b=V>(ia) Restu/[ta] parente[s] / [fili]ae in[f(elicissimae)] / [","------ a(nnos) ---?] / [m(enses)] XI d(ies) VIII / [---] T(itus) Au(relius) Apa/[la]ustus / et Vi&lt;b=V&gt;(ia) Restu/[ta] parente[s] / [fili]ae in[f(elicissimae)] / [------? ","annos menses XI dies VIII Titus Aurelius Apalaustus et Vi lt b gt ia Restuta parentes filiae infelicissimae","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","mulieres, tria nomina, viri",43.5384,16.4743,1
"673",4940,473152,"EDCS-32700325","HD061412",151,300,"[3 infeli]cissimo / [3 Cel]eri primo / [pilo(?) 3] vixit mec(um) / [ann]is XXV fili[o 3] m(ensibus) III pater / [3]IIFF FIPI / [","[--- infeli]cissimo / [--- Cel]eri primo / [pilao? ---?] vixit mec(um) / [ann]is XXV fili[o ---] / [---]MIII pater / [---]IIFF FIPI / [------?","infelicissimo Celeri primo pilao vixit mecum annis XXV filio MIII pater IIFF FIPI","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743,1
