"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"1081",2406,470412,"EDCS-10100720","HD030036",101,200,"D(is) M(anibus) / T(ito) F[l(avio)] Liciniano / dec(urioni) mun(icipii) / Bis[t(uensium)] IIvir(o) / defu[ncto] / an(norum) [","D(is) M(anibus) / T(ito) F[l(avio)] Liciniano / dec(urioni) mun(icipii) / Bis[t(uensium)] IIvir(o) / defu[ncto] / an(norum) [---] / [------","Dis Manibus Tito Flavio Liciniano decurioni municipii Bistuensium II viro defuncto annorum","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Prozor / Prozor-Rama / Bistua Vetus",NA,"Prozor-Rama","ordo decurionum, tria nomina, viri",43.8230831,17.6076793,1
"1082",2426,470432,"EDCS-28400379","HD057994",101,200,"D(is) M(anibus) s(acrum) / Remmiae L(uci) f(iliae) Maximae / ann{i}orum XXVII m(ensium) XI / d(ierum) XXVII mater infe/licissima","D(is) M(anibus) s(acrum) / Remmiae L(uci) f(iliae) Maximae / ann{i}orum XXVII m(ensium) XI / d(ierum) XXVII mater infe/licissima","Dis Manibus sacrum Remmiae Luci filiae Maximae anniorum XXVII mensium XI dierum XXVII mater infelicissima","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Rab, Otok / Arba","Arba","Rab","mulieres, tria nomina",44.7565,14.7596,1
"1083",2435,470441,"EDCS-10000180","HD032848",101,200,"I(ovi) O(ptimo) C(onservatori?) s(acrum) / P(ublius) Ael(ius) Pla/[d]omen[u]s / l(ibens) p(osuit)","I(ovi) O(ptimo) C(onservatori?) s(acrum) / P(ublius) Ael(ius) Pla&lt;d&gt;/omen(us) / p(osuit)","Iovi Optimo Conservatori sacrum Publius Aelius Pla lt d gt omenus posuit","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Radoinja",NA,"Nova Varoš","tria nomina, viri",43.5154829,19.7542834,1
"1084",2464,470471,"EDCS-31400651","HD057751",101,200,"D(is) M(anibus) s(acrum) / C(aio) S(tatio?) Lupo / dec(urioni) a(nnorum) L / Cl(audia) Maxima / marito","D(is) M(anibus) s(acrum) / C(aio) S(---) Lupo / dec(urioni) a(nnorum) L / Cl(audia) Maxima / marito","Dis Manibus sacrum Caio S Lupo decurioni annorum L Claudia Maxima marito","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Risan / Risano / Risinium","Risinium","Kotor","mulieres, ordo decurionum, tria nomina, viri",42.5098,18.6969,1
"1085",2481,470488,"EDCS-65500084","HD072578",101,200,"]cisilla / [3]iibus / [3]INVATIM / [3]plica","------] / [---]C(?)isilla / [---]I(?)ibus / [---]INVATIM / [---]plica","Cisilla Iibus INVATIM plica",NA,NA,"tabula","Dalmatia","Dalmatia","Risan / Risano / Risinium","Acruvium","Kotor","mulieres",42.4438,18.689,1
"1086",2482,470489,"EDCS-65500089","HD075066",101,200,"]sica / [3 v]iva fecit / [sibi et s]uis","------]/ [---]sica / [--- v]iva fecit / [sibi et s]uis","sica viva fecit sibi et suis","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Risan / Risano / Risinium","Acruvium","Kotor","mulieres",42.4438,18.689,1
"1087",2487,470494,"EDCS-10000650","HD033897",101,200,"D(is) M(anibus) s(acrum) / L(ucio) L() Lurian(o) / vix(it) an(nos) XX / Lusci Proc(ulus) et / Lur(ianus) Sanct(i) fil(ii) / St(atia) Sabin(a) so/crus i<n=M> m(emoriam)","D(is) M(anibus) s(acrum) / L(ucio) L(uscio?) Lurian(o) / vix(it) an(nos) XX / Lusci(i) Proc(ulus) et / Lur(ianus) Sanct(i) fil(ii) / St(atia) Sabin(a) so/crus imm(emoriam)(!)","Dis Manibus sacrum Lucio Luscio Luriano vixit annos XX Luscii Proculus et Lurianus Sancti filii Statia Sabina socrus immemoriam","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Risan / Risano / Risinium","Risinium","Kotor","mulieres, tria nomina, viri",42.5098,18.6969,1
"1088",2496,470503,"EDCS-29900020","HD033827",101,200,"D(is) M(anibus) / L(ucio) A[el]io / [3]lv / i[3]va[3] / [6] / [3]lo / [3 fi]lio / [3 pare]/n[tes b(ene)] m(erenti) [p(osuerunt)]","D(is) M(anibus) / L(ucio) A[el]io / [---]lv(---?) / i[---]va[-] / [------] / [---]lo / [--- fi]lio / [caris(simo) pare]/n[tes b(ene)] m(erenti) [p(osuerunt)]","Dis Manibus Lucio Aelio lv i va lo filio carissimo parentes bene merenti posuerunt","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Rogatica / Ris[]","Ris---","Rogatica","viri",43.7977,18.9996,1
"1089",2498,470505,"EDCS-10100556","HD033890",101,200,"I(ovi) O(ptimo) M(aximo) / M(arcus) Ulp(ius) / [Apo]llo/[dorus(?)","I(ovi) O(ptimo) M(aximo) / M(arcus) Ulp(ius) / [Apo]llo/[------] / [------","Iovi Optimo Maximo Marcus Ulpius Apollo","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Rogatica / Ris[]","Ris---","Rogatica","tria nomina, viri",43.7977,18.9996,1
"1090",2607,470615,"EDCS-10100904","HD025924",101,200,"D(is)] M(anibus) / [M(arco) Na]evio Firmo / [dec]urioni col(oniae) / [Aequ]ensium aedili d/[uumvi]ro qui vixit ann(is) / [3] Naevio Natalioni / [patri ei]usd(em) M(arci) Naevi Fir(mi) / [qui vi]xit annis LXXX / [Cla]udia Syra / [mate]r filio piissim(o) / [et mari]to obsequentiss(imo) / p(osuit)","[D(is)] M(anibus) // [M(arco) Na]evio Firmo / [dec]urioni col(oniae) / [Aequ]ensium aedili d/[uumvi]ro qui vixit ann(is) / [---] Naevio Natalioni / [patri ei]usd(em) M(arci) Naevi Fir(mi) / [qui vi]xit annis LXXX / [Cla]udia Syra / [mate]r filio piissim(o) / [et mari]to obsequentiss(imo) / p(osuit)","Dis Manibus Marco Naevio Firmo decurioni coloniae Aequensium aedili duumviro qui vixit annis Naevio Natalioni patri eiusdem Marci Naevi Firmi qui vixit annis LXXX Claudia Syra mater filio piissimo et marito obsequentissimo posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Sinj / Osinium","Aequum","Hrvace","mulieres, ordo decurionum, tria nomina, viri",43.7423,16.6547,1
"1091",2608,470616,"EDCS-10100905","HD025921",101,200,"Q(uinto) Naevio Q(uinti) f(ilio) Sim[plici et C(aio)] / Serg(io) Firmini Qui[ntilia]/no decurioni [mun(icipii) Mag]/ni aedili AIEPO [3]/tia Marcella mater [coniug]/i et filio infel(i)cis[simis]","Q(uinto) Naevio Q(uinti) fil(io) Sim[plici et ---] / Serg(io) Firmini Qui[ntilia]/no decurioni [mun(icipii) Mag]/ni aedili AIEPO [Domi]/tia(?) Marcella mater [coniug]/i et filio infel(i)cis[simis]","Quinto Naevio Quinti filio Simplici et Sergio Firmini Quintiliano decurioni municipii Magni aedili AIEPO Domitia Marcella mater coniugi et filio infelicissimis","epitaph","epitaph","stele","Dalmatia","Dalmatia","Sinj / Osinium","Aequum","Hrvace","mulieres, ordo decurionum, tria nomina, viri",43.7423,16.6547,1
"1092",2609,470617,"EDCS-10100906","HD034304",101,200,"D(is) M(anibus) / Q(uinto) Plaeto/rio Q(uinti) f(ilio) Sergi/a Valenti de/functo anno/rum XV Q(uintus) Plae/torius Pud/e(n)s et Nevia / Secunda pa/rentes filio / infelicissi/mo posue/runt in fron/te p(edes) [2] in agro [p(edes)","D(is) M(anibus) / Q(uinto) Plaeto/rio Q(uinti) f(ilio) Sergi/a Valenti de/functo anno/rum XV Q(uintus) Plae/torius Pud/e(n)s et Nevia / Secunda pa/rentes filio / infelicissi/mo posue/runt in fron/te p(edes) [--] in agro / [p(edes) ---]","Dis Manibus Quinto Plaetorio Quinti filio Sergia Valenti defuncto annorum XV Quintus Plaetorius Pudens et Nevia Secunda parentes filio infelicissimo posuerunt in fronte pedes in agro pedes","epitaph","epitaph","stele","Dalmatia","Dalmatia","Sinj / Osinium","Aequum","Hrvace","mulieres, tria nomina, viri",43.7423,16.6547,1
"1093",2619,470627,"EDCS-28400256","HD061279",101,200,"D(is) M(anibus) / Vit() et Stenna/s sib(i) et Ste/nnatoni c(oniugi) / v(ixit) an(nos) IX v(ivus?) p(osuit)","D(is) M(anibus) / Vit(---)(?) Stenna/s sib(i)(?) et Ste/nnatoni c(oniugi) / q(uae) v(ixit) an(nos) LX v(ivi) p(osuerunt)","Dis Manibus Vit Stennas sibi et Stennatoni coniugi quae vixit annos LX vivi posuerunt","epitaph","epitaph","urn","Dalmatia","Dalmatia","Siroka Kula","Epidotium - Ancus","Gospić","mulieres, tria nomina, viri",44.6142,15.4557,1
"1094",2631,470639,"EDCS-10100519","HD055044",101,200,"I(ovi) O(ptimo) M(aximo) / C(aius) Aemi/lius Inge/nuus mil(es) / leg(ionis) XI Cl(audiae) / b(ene)f(iciarius) co(n)s(ularis) / v(otum) s(olvit) l(ibens) m(erito)","I(ovi) O(ptimo) M(aximo) / C(aius) Aemili/us Inge/nuus miles / leg(ionis) XI Cl(audiae) / b(ene)f(iciarius) co(n)s(ularis)","Iovi Optimo Maximo Caius Aemilius Ingenuus miles legionis XI Claudiae beneficiarius consularis","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Skelani / Municipium Malvesatium","Municipium Magnum","Ružić","milites, tria nomina, viri",43.8047,16.2988,1
"1095",2650,470658,"EDCS-10100517","HD033780",101,200,"Aesculapio / et (H)ygiae Augg(ustis) / ss(acrum) / C(aius) Iul(ius) Hercu/lanus b(ene)f(iciarius) co(n)s(ularis) / leg(ionis) I Ital(icae) Moes(iae) / inf(erioris) l(ibens) p(osuit)","Aesculapio / et (H)ygiae Augg(ustis) / ss(acrum) / C(aius) Iul(ius) Hercu/lanus b(ene)f(iciarius) co(n)s(ularis) / leg(ionis) I Ital(icae) Moes(iae) / inf(erioris) l(ibens) p(osuit)","Aesculapio et Hygiae Auggustis ssacrum Caius Iulius Herculanus beneficiarius consularis legionis I Italicae Moesiae inferioris libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Skelani / Municipium Malvesatium","Municipium Malvesiatium","Srebrenica","milites, tria nomina, viri",43.9667,19.5333,1
"1096",2652,470660,"EDCS-10100520","HD033783",101,200,"I(ovi) O(ptimo) M(aximo) / EC() M() / Max(i)m(u)s / [","[I(ovi)] O(ptimo) M(aximo) / ECM / Maximus / [------","Iovi Optimo Maximo ECM Maximus","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Skelani / Municipium Malvesatium","Municipium Malvesiatium","Srebrenica","viri",43.9667,19.5333,1
"1097",2675,470684,"EDCS-64100473","HD072536",101,200,"I(ovi) O(ptimo) M(aximo) / [3] Vale[ri]/us Sote[ric]/us v(otum) s(olvit) l(ibens) m(erito)","I(ovi) O(ptimo) M(aximo) / M(arcus) Valer/[i]us Sote/[ri]cus v(otum) s(olvit) l(ibens) m(erito)","Iovi Optimo Maximo Marcus Valerius Sotericus votum solvit libens merito","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Skradin / Scardona","Scardona","Skradin","tria nomina, viri",43.8227,15.9208,1
"1098",2712,470721,"EDCS-00380811","HD040015",101,200,"Iovi / Valer/ia / Rep(e)ntina","Iovi / Valer/ia / Rentina","Iovi Valeria Rentina","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Skradin / Scardona","Scardona","Skradin, bei","mulieres, tria nomina",43.8227,15.9208,1
"1099",3014,471033,"EDCS-27700146","HD056761",101,200,"D(is) M(anibus) / C(aio) Vetti/o Euty/cheti IIIIII/vir(o) Aug(ustali) / C(aius) Vettius / Eucharis/tus patri / pientissimo / et sibi / v(ivus) f(ecit)","D(is) M(anibus) / C(aio) Vetti/o Euty/cheti IIIIII/vir(o) Aug(ustali) / C(aius) Vettius / Eucharis/tus patri / pientissimo / et sibi / v(ivus) f(ecit)","Dis Manibus Caio Vettio Eutycheti IIIIII viro Augustali Caius Vettius Eucharistus patri pientissimo et sibi vivus fecit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Solin / Salona","Aenona","Nin","seviri Augustales, tria nomina, viri",44.2435,15.1842,1
"1100",4831,473045,"EDCS-31300305","HD028008",101,200,"Amabili secutori / nat(ione) Dacus pug(narum) XIII / fato deceptus / non ab homine","Amabili secutori / nat(ione) Dacus pug(narum) XIII / fato deceptus / non ab homine","Amabili secutori natione Dacus pugnarum XIII fato deceptus non ab homine","epitaph","epitaph","urn","Dalmatia","Dalmatia","Solin / Salona","Epetium","Split","nomen singulare, officium/professio, viri",43.4987,16.5235,1
"1101",6036,474491,"EDCS-67300133","HD059990",101,200,"] / Metiniu/s Nilu[s","------] / Metiniu/s Nilu[s ---?]","Metinius Nilus","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Stari Grad / Argyruntum","Argyruntum","Starigrad","tria nomina, viri",44.2951,15.4403,1
"1102",6063,474518,"EDCS-31400678","HD057343",101,200,"]us Eu{v}aristus [3] / [3] posuit","[---]us Euvaristus(!) / [---](?) posu[i]t","us Euvaristus posuit","votive inscription","votive inscription","relief","Dalmatia","Dalmatia","Stobrec / Epetino / Epetium","Epetium","Split","tria nomina, viri",43.4987,16.5235,1
"1103",6111,474566,"EDCS-10100741","HD034052",101,200,"D(is) M(anibus) / Ael(ius) Titus Dasantis se vivo p(osuit) et Ael(iae) / Seioni IMPL con(iugi) pi(a)e def(unctae) an(norum) LX p(osuit) et suis","D(is) M(anibus) / Ael(ius) Titus Dasantis se vivo p(osuit) et Ael(iae) / Seioni IMPL con(iugi) pi(a)e def(unctae) an(norum) LX p(osuit)(?) et suis","Dis Manibus Aelius Titus Dasantis se vivo posuit et Aeliae Seioni IMPL coniugi piae defunctae annorum LX posuit et suis","epitaph","epitaph","urn","Dalmatia","Dalmatia","Suhaca / Delminium",NA,"Livno","mulieres, nomen singulare, praenomen et nomen, viri",43.8406854,16.9737159,1
"1104",6113,474568,"EDCS-10100743","HD034054",101,200,"D(is) M(anibus) s(acrum) / [3] Secundi posuit filiae Qui/[3 con]iugi et suis","D(is) M(anibus) s(acrum) / [---] Secundi posuit filiae Qui/[--- con]iugi et suis","Dis Manibus sacrum Secundi posuit filiae Qui coniugi et suis","epitaph","epitaph","urn","Dalmatia","Dalmatia","Suhaca / Delminium",NA,"Livno","mulieres, viri",43.8406854,16.9737159,1
"1105",6114,474569,"EDCS-10100744","HD034055",101,200,"[3] Varronis vixit annos [3] / [3] posuit fili(a)e et suoru[m]","[---] Varronis vixit annos [---] / [---?] posuit fili(a)e et suoru[m]","Varronis vixit annos posuit filiae et suorum","epitaph","epitaph","urn","Dalmatia","Dalmatia","Suhaca / Delminium",NA,"Livno","mulieres, viri",43.8406854,16.9737159,1
"1106",6126,474582,"EDCS-10100854","HD034227",101,200,"D(is) M(anibus) s(acrum) / Atilia / Ermetil/la Iulio / Urso co(niugi) / suo b(ene) m(erenti) / PSVDA PM / an(norum) XXXX","D(is) M(anibus) s(acrum) / Atilia / Ermetil/la Iulio / Urso co(niugi) / suo b(ene) m(erenti) / PSVDA PM / an(norum) XXXX","Dis Manibus sacrum Atilia Ermetilla Iulio Urso coniugi suo bene merenti PSVDA PM annorum XXXX","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Tasovcici / Narona / Ad Turres","Ad Turres","Čapljina","mulieres, tria nomina, viri",43.1604,17.751,1
"1107",6127,474583,"EDCS-10100855","HD034228",101,200,"D(is) M(anibus) s(acrum) / Fl(avius) For(tunatus) ma/ritus Ati/liae Quar/t(a)e uxori / bene mere/nti fecit / vix(it) ann(os) XXXV","D(is) M(anibus) s(acrum) / Fl(avius) For(tunatus) ma/ritus Ati/liae Quar/t(a)e uxori / bene mere/nti fecit / vix(it) ann(os) XXXV","Dis Manibus sacrum Flavius Fortunatus maritus Atiliae Quartae uxori bene merenti fecit vixit annos XXXV","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Tasovcici / Narona / Ad Turres","Ad Turres","Čapljina","mulieres, tria nomina, viri",43.1604,17.751,1
"1108",6157,474613,"EDCS-34100064","HD050264",101,200,"D(is) M(anibus) / P(ublio) Ae(lio) Das(io) / et Paiioni / coniug(i) / posuit Ae(lius) Baebi() / filius","D(is) M(anibus) / P(ublio) Ae(lio) Das(io?) / et Paiioni / coniug(i) / posuit / Ae(lius) Baebi(us?) / filius","Dis Manibus Publio Aelio Dasio et Paiioni coniugi posuit Aelius Baebius filius","epitaph","epitaph","altar","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","mulieres, nomen singulare, tria nomina, viri",43.7183,17.2302,1
"1109",6212,474668,"EDCS-10100889","HD033012",101,200,"Minervae Aug(ustae) s(acrum) / L(ucius) Sulpici/us Procu/lus acta/rius coh(ortis) / VIII vol(untariorum) ex / adiutore / cornicu/lariorum / co(n)s(ularis) l(ibens) p(osuit)","Minervae Aug(ustae) s(acrum) / L(ucius) Sulpici/us Procu/lus act(u)a/rius coh(ortis) / VIII vol(untariorum) ex / adiutore / cornicu/lariorum / con(n)s(ularis) l(ibens) p(osuit)","Minervae Augustae sacrum Lucius Sulpicius Proculus actuarius cohortis VIII voluntariorum ex adiutore corniculariorum connsularis libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","milites, tria nomina, viri",43.6139,16.689,1
"1110",6281,474740,"EDCS-10000744","HD025414",101,200,"D(is) M(anibus) / I(ulia?) Panto / I(uliae?) Staiae / nepo(ti) / b(ene) m(erenti) / [an(norum)] XXX[","D(is) M(anibus) / I(ulia?) Panto / I(uliae?) Statiae / nepo(ti) / b(ene) m(erenti) / [an(norum)] XXX[--] / [------?","Dis Manibus Iulia Panto Iuliae Statiae nepoti bene merenti annorum XXX","epitaph","epitaph","stele","Dalmatia","Dalmatia","Trogir / Tragurium","Tragurium","Trogir, bei","mulieres, tria nomina",43.5594,16.524,1
"1111",6290,474749,"EDCS-51400047","HD065026",101,200,"[D(is)] M(anibus) / [3 Syn]tropo(?) / [3]ila / [","[D(is)] M(anibus) / [---]tropo / [---]ILA / [------","Dis Manibus tropo ILA","epitaph","epitaph","stele","Dalmatia","Dalmatia","Trpanj",NA,"Trpanj","viri",43.0080442,17.2733543,1
"1112",6314,474774,"EDCS-10100490","HD033258",101,200,"Genio / coll(egii) / salutari","Genio / coll(egii) / salutari","Genio collegii salutari","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Uzovnica",NA,"Mačva",NA,44.2459418,19.3416603,1
"1113",6377,474838,"EDCS-26600670","HD051070",101,200,"D(is) M(anibus) / Aemilio Forti / beneficiario / cohor(tis) VIII volun/tariorum L(ucius) Aemil(ius) / Hermes IIIIII(vir) et Aemilia / Saturnina patrono / bene me(renti) sib<i=E> et suis et pos/(te)risque {a}eorum","D(is) M(anibus) / Aemilio Forti / beneficiario / cohor(tis) VIII volun/tariorum L(ucius) Aemil(ius) / Hermes IIIIII(vir) et Aemilia / Saturnina patrono / bene me(renti) sib&lt;i=E&gt; et suis et pos/(te)risque aeorum(!) ","Dis Manibus Aemilio Forti beneficiario cohortis VIII voluntariorum Lucius Aemilius Hermes IIIIII vir et Aemilia Saturnina patrono bene merenti sib lt i gt et suis et posteris que aeorum","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","liberti/libertae, milites, mulieres, seviri Augustales, tria nomina, viri",43.0801,17.625,1
"1114",6424,474885,"EDCS-26600641","HD051077",101,200,"] / [Lusia] / Gemelina / filia Lusio / Gemelino / patri p(io) f(ecit)","------] / [Lusia?] / Gemel(l)ina / filia Lusio / Gemel(l)ino / patri p(io) f(ecit)","Lusia Gemellina filia Lusio Gemellino patri pio fecit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","mulieres, tria nomina, viri",43.0801,17.625,1
"1115",6438,474899,"EDCS-27500167","HD053578",101,200,"Papiae L(uci) f(iliae) / Cale / C(aius) Cominius Fuscus / uxori / viv<u=O>s fecit","Papiae L(uci) f(iliae) / Cale / C(aius) Cominius Fuscus / uxori / vivos(!) fecit","Papiae Luci filiae Cale Caius Cominius Fuscus uxori vivos fecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Vid / Narona","Narona","Čapljina","mulieres, tria nomina, viri",43.0645,17.6884,1
"1116",6451,474913,"EDCS-27500152","HD053597",101,200,"D(is) Mani(bus) / CFR IV cui / IFC ORP","D(is) Man(ibus) / CFR IV CVI / IFC(?) ORP","Dis Manibus CFR IV CVI IFC ORP","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Vid / Narona","Narona","Metković",NA,43.0801,17.625,1
"1117",6466,474932,"EDCS-30800079","HD034169",101,200,"P(ublius) Mesc(enius) / Past[or] / P(ubli) Me[sc(eni)] / Poth[i]/ni [fil(ius)] / IIIIII [vir] / m(agister) M(ercurialis) o[b] / hon(orem)","P(ublius) Mesc(enius) / Past[or] / P(ublius) Me[sc(enius)] / Poth[i]/ni[anus?] / IIII[II(viri)] / m(agistri) M(ercuriales) o[b] / hon(orem)","Publius Mescenius Pastor Publius Mescenius Pothinianus IIIIII viri magistri Mercuriales ob honorem","votive inscription","votive inscription","statue base","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","sacerdotes pagani, seviri Augustales, tria nomina, viri",43.0801,17.625,1
"1118",6511,474977,"EDCS-11301639","HD051079",101,200,"[D(is) M(anibus) s(acrum)] / [3]VO / [3]ENI / [3] FLV / [3]PA / [3]QVE / [","[D(is) M(anibus)] s(acrum) / [---]VO / [---]ENI / [---] FLV / [---]PA / [--- posteris?]que / [------","Dis Manibus sacrum VO ENI FLV PA posteris que","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković",NA,43.0801,17.625,1
"1119",6534,475000,"EDCS-10100831","HD034175",101,200,"D(is) M(anibus) s(acrum) / Cl(audio) Masce/lioni an(norum) XXXIIII / IIIIIIvir(o) qui lib[er]/tatem [3]/tus [3] / et [","D(is) M(anibus) s(acrum) // Cl(audio) Masce/lioni an(norum) XXXIIII / IIIIIIvir(o) qui lib[er]/tatem [---]/tus [---] / et [---] / [------","Dis Manibus sacrum Claudio Mascelioni annorum XXXIIII IIIIII viro qui libertatem tus et","epitaph","epitaph","stele","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","liberti/libertae, seviri Augustales, tria nomina, viri",43.0801,17.625,1
"1120",6541,475007,"EDCS-10100838","HD034213",101,200,"Valeriae / Piae / ann(orum) XIIII / Ravonia / Procilla / mater filiae / pientissimae / viva et sibi et / posteris suis / fecit","Valeriae / Piae / ann(orum) XIIII / Ravonia / Procilla / mater filiae / pientissimae / viva et sibi et / posteris suis / fecit","Valeriae Piae annorum XIIII Ravonia Procilla mater filiae pientissimae viva et sibi et posteris suis fecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","mulieres, tria nomina",43.0801,17.625,1
"1121",6544,475010,"EDCS-10100844","HD034216",101,200,"[D(is) M(anibus)] s(acrum) / [3] Rufin(a)e / [coniu]gi in/[compar]abili / [","[D(is) M(anibus)] s(acrum) / [---] Rufin(a)e / [coniu]gi in/[compar]abili / [------","Dis Manibus sacrum Rufinae coniugi incomparabili","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","mulieres, viri",43.0801,17.625,1
"1122",6597,475065,"EDCS-29100433","HD053426",101,200,"I(ovi) C(onservatori) D(olicheno) s(acrum) / Octavius Eu[f]emus","I(ovi) C(onservatori) D(olicheno) s(acrum) / Octavius / Eup(h)emus","Iovi Conservatori Dolicheno sacrum Octavius Euphemus","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Vitalj, Otocac / Arupium","Arupium","Otočac","tria nomina, viri",44.8428,15.2789,1
"1123",6621,475090,"EDCS-10000253","HD033127",101,200,"D(is) M(anibus) / Aelio V/arroni f/ilio an(n)o/[rum","D(is) M(anibus) / Aelio V/arroni f/ilio an(n)o/[rum ------","Dis Manibus Aelio Varroni filio annorum","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Vrba / Municipium Salvium","Municipium Salvium","Glamoč","tria nomina, viri",44.1301,16.8281,1
"1124",6706,475175,"EDCS-04900837","HD040276",101,200,"[3]tinae / [3]lae men(ses) III / pater","[---]tinae / [---]lae men(ses) III / pater","tinae lae menses III pater","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","mulieres, tria nomina, viri",44.115501,15.223778,1
"1125",6735,475204,"EDCS-28400176","HD060208",101,200,"Meviae Feliculae / annorum XII / M(arco) Caton(io) Varo / dec(urionalibus) ornament(is) / honorato / Mevia Arcas / fecit filiae / viro et sibi","Meviae Feliculae / annorum XII / M(arco) Caton(io) Varo / dec(urionalibus) ornament(is) / honorato / Mevia Arcas / fecit filiae / viro et sibi","Meviae Feliculae annorum XII Marco Catonio Varo decurionalibus ornamentis honorato Mevia Arcas fecit filiae viro et sibi","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","mulieres, ordo decurionum, tria nomina, viri",44.115501,15.223778,1
"1126",6767,475236,"EDCS-28400210","HD060285",101,200,"Sabinius / T(iti) f(ilius) Lesb() / vivo se p(osuit) / libertis / libertabus/que / suis omnibus","Sabinius / T(iti) f(ilius) Lesb(ius?) / vivo se p(osuit) / libertis / libertabus/que / suis omnibus","Sabinius Titi filius Lesbius vivo se posuit libertis libertabus que suis omnibus","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","tria nomina, viri",44.115501,15.223778,1
"1127",6918,500265,"EDCS-10100579","HD033871",101,200,"[Quod pate]r optabat fieri [s]ibi quod pia / [mat]er infelices nati fecit uterque pa[rentum] / d(is) M(anibus) / Aur(elio) Titiano d(efuncto) [ann(orum) 3 et] / Aur(elio) Iustiano d(efuncto) [ann(orum) 3 et] / Aur(elio) Iusto d(efuncto) ann(orum) [3] fil(iis) / pientis(s)imis et suo alu/mno Aur(elius) Titus et Aur(elia) M[ar]/tilla parentes et sibi / vivis posuerunt","[Quod pate]r optabat fieri [s]ibi quod pia / [mat]er in[f]elices(!) nati(!) fec[i]t uterque pa[rentum] // D(is) M(anibus) // Aur(elio) Titiano d[ef(uncto) ann(orum) --- et] / Aur(elio) Iustiano d[ef(uncto) ann(orum) --- et] / Aur(elio) Iusto d(efuncto) a[nn(orum) --- fil(iis)] / pientis(s)imis et Suro a[l]u/mno Aur(elius) Titus et Aur(elia) M[ar]/tilla parentes et [sibi] / vivis posuerun[t]","Quod pater optabat fieri sibi quod pia mater infelices nati fecit uter que parentum Dis Manibus Aurelio Titiano defuncto annorum et Aurelio Iustiano defuncto annorum et Aurelio Iusto defuncto annorum filiis pientissimis et Suro alumno Aurelius Titus et Aurelia Martilla parentes et sibi vivis posuerunt","epitaph","epitaph","stele","Moesia superior","Dalmatia","Visnjica / Singidunum",NA,"Kiseljak","liberti/libertae, mulieres, tria nomina, viri",43.9494237,18.0402685,1
"1128",6921,500268,"EDCS-10100582","HD033874",101,200,"D(is) M(anibus) / M(a)n(io) Pontio / Valenti / Iulia Itache / c(oniugi) b(ene) m(erenti) p(osuit)","D(is) M(anibus) / M(a)n(lio) Pontio / Valenti / Iulia Itache(!) / c(oniugi) b(ene) m(erenti) p(osuit)","Dis Manibus Manlio Pontio Valenti Iulia Itache coniugi bene merenti posuit","epitaph","epitaph","tabula","Moesia superior","Dalmatia","Visnjica / Singidunum",NA,"Kiseljak","mulieres, tria nomina, viri",43.9494237,18.0402685,1
